content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
"外形外观：美观大方敞亮
屏幕音效：音效很好
拍照效果：拍照无敌，超级广角镜头！搭载1200万广角镜头！太清晰了！
运行速度：运行速度是无敌的，超级流畅，十分滑溜",2022-02-26 13:49:48,5,2,远峰蓝色,128GB,2022-02-01 10:01:08,q***o,25
京东的价格还是不错 而且保证是正品 这点挺放心的 黑色版本果然抢手 拿到手很好看 系统一如既往的流畅 把老的数据都导过来 使用起来非常舒服 屏幕很大 摄像也非常优秀 不错 不亏是旗舰机 推荐,2022-08-13 11:13:23,5,4,石墨色,256GB,2022-08-11 16:27:38,c***a,2
从上市就开始关注，春节满减400果断拿下了。过年也送货，先给京东物流点个赞。屏幕比之前用的8P要亮，也沉不少，全面屏看着还是很爽的。拆机，从iCloud更新数据，一气呵成，超流畅的体验。机器质量很好，完美无瑕疵，4s时的棱角，磨砂贝壳，正是想要的质感。拍照效果找机会再验证吧。,2022-02-02 13:12:07,5,2,远峰蓝色,128GB,2022-01-31 23:40:07,h***l,2
"外形外观：外观很完美，没有瑕疵
屏幕音效：完美屏幕，无瑕疵
拍照效果：拍照一般，摄像秒杀其他手机
运行速度：苹果处理器，yyds
其他特色：远峰蓝蓝色很好看",2022-07-07 14:28:20,5,4,远峰蓝色,128GB,2022-06-17 20:33:25,稳***给,20
"外形外观：iPhone13系列最新设计，回归直角边框，史上最小的刘海。非常好看。
屏幕音效：iPhone史上最好的屏幕，拥有120赫兹高刷新率，不管是浏览文章阅读网页还是打游戏，画面都十分流畅，毫无卡顿。音响效果也十分出色，给人以身临其境的感觉。
拍照效果：iPhone系列史上最好的拍照效果，拥有电影级的拍摄画质。
运行速度：A15芯片的加持让iPhone13系列拥有非常快的运行速度。
待机时间：iPhone 13pro max拥有史上最长时间的待机时间，续航无敌。",2022-01-31 15:38:38,5,2,石墨色,256GB,2021-12-22 14:47:03,机***洋,40
"外形外观：手机偏重，很有分量，手感好，性能稳定强大，网速也快
屏幕音效：待机时间长，用了几天，电池续航能力强，游戏也能坚持好久
拍照效果：颜色，质感都非常好，拍摄照片或视频清晰，堪比单反相机?
运行速度：Apple iPhone 13 ProMax新版的A15芯片配合ios15系统，操作非常快",2021-11-09 08:34:32,5,2,金色,256GB,2021-10-28 10:00:00,u***5,12
"外形外观：好看很喜欢屏幕音效：很震撼拍照效果：非常喜欢非常棒运行速度：6得飞起 很快，玩王者不卡，待机时间：待机超久的。
本人还是能接受的，很漂亮！就是大了一点点。屏幕音效：屏幕显示也挺棒，音效好！低音赞！拍照效果：自己够用，不要拿去对比就好！运行速度：非常流畅，无卡顿！待机时间：比之前的强太多了。
屏幕音效：清晰 音质不错拍照效果：效果不错运行速度：比原来得手机，快很多又流畅。待机时间：一天没问题 不玩游戏外形外观：手感好 大气 信赖京东 原封正品手机。
主要是手感，太沉了，比12，沉一倍，厚太多了，看中双卡双待机，刚买回来用，待机时间还不错，正经能用一天多呢，摄像头效果还可以，运行速度也挺快的，刘海屏幕适应就好了。",2022-03-17 16:43:45,5,2,金色,128GB,2022-03-11 21:52:41,芸***C,6
"外形外观：iPhone外观从来没失望过
屏幕音效：清晰，音效很好
拍照效果：前后摄像头非常清晰
运行速度：yyds
京东快递很给力，隔日送达。",2022-02-09 20:37:24,5,2,金色,128GB,2022-02-08 15:24:29,狮***n,1
"从苹果4追到13 也算个果粉 用多久都不会卡 感觉13pro max跟12pro max 区别不大 就摄像头口大一点 屏幕尺寸大一丢丢
拍照效果：像素很好
运行速度：反应也很快
待机时间：较长",2022-03-09 19:14:27,5,2,石墨色,128GB,2022-03-07 19:38:48,層***酷,2
"外形外观：直接从11p转过来的，整体手感比11好多了，感觉又在此回到了乔布斯时代，就是挺大哈哈哈哈
屏幕音效：屏幕好像比之前的几代都亮很多，也更加的清晰了！
拍照效果：苹果拍照效果我感觉一直很好，比较真实，虽然说像素低，但是其他地方做得不错。
运行速度：A15仿生就不用说了，真的强?
待机时间：4000毫安大电池，第一次体现在苹果身上，用一天终于可以摆脱充电宝啦！
其他特色：总之，13是真的香?",2021-09-30 10:20:33,5,2,远峰蓝色,256GB,2021-09-27 10:02:40,楊***i,3
13PM绿色真香。去实体店看了真机之后就爱不释手了，赶上京东6.18活动，比实体店便宜好几百，果断入手啊。用了几天续航能力很强，充电速度也挺快，没有出现明显的踩雷情况，喜欢的小伙伴可以趁活动入手了。,2022-06-18 08:08:35,5,4,苍岭绿色,256GB,2022-05-29 19:00:08,北***2,20
绿色的很漂亮，手机运行非常流畅，屏幕大拍照效果好，续航能力也非常好，总之物有所值非常棒的一款手机。,2022-07-12 07:47:55,5,2,苍岭绿色,256GB,2022-06-20 11:37:03,j***r,22
没收到货之前，也是很忐忑，拿到手机后，边缝很完美，国行正品，没任何瑕疵，这个石墨色简直是yyds，反应速度很快，系统更不用说，很喜欢,2022-06-25 17:43:19,5,2,石墨色,256GB,2022-06-15 00:22:36,u***h,10
"很不错！快捷方便！价格优惠！特别满意的购物体验感极差很不错！下次继续购买！很喜欢！雨是最寻常的，一下就是三两天。可别恼。看，像牛毛，像花针，像细丝，密密地斜织着，人家屋顶上全笼着一层薄烟。树叶儿却绿得发亮，小草儿也青得逼你的眼。傍晚时候，上灯了，一点点黄
外形外观：大气！上档次.
屏幕音效：很正.颜色声音特别满意！
拍照效果：很不错的宝贝！很喜欢！成像效果明显特别棒！
运行速度：运行速度特别快！吃鸡荣耀毫无压力
待机时间：续航能力强.快速充电给力！
其他特色：颜值高！大品牌值得信赖！",2021-11-23 08:41:28,5,4,远峰蓝色,256GB,2021-10-31 20:00:37,H***聪,23
手机收到很快、非常的好、检查了没有遐思、画面显示完美、亮度很高、颜色很好看、非常的流畅、高刷体验不错、15芯片很强、玩游戏不卡顿，满意的购物体验、,2021-10-29 12:12:49,5,4,远峰蓝色,128GB,2021-10-22 02:06:30,j***k,7
外包装完好无损，内层加了减震包装袋。查询是正品，运行流畅，待机时间不是重度使用的话两天，拍照效果很好，整体使用效果满意，使用中没有出现任何问题。自营店的商品质量值得信赖。,2022-08-22 11:33:10,5,4,石墨色,256GB,2022-08-11 21:55:18,云***1,11
双十一赶紧下了单，六天到了，上海发的货，估计在上海的粉当天就能收到。。。实用一星期，电池续航是可以滴，用了13pm，觉得以前的x用电贼快。。。续航有很大提升，也可能是新机。。。晚上拍照不用担心看不清楚了，随便拍。。。早用早知道了，赶紧入手吧13香啊,2021-11-22 12:05:59,5,2,远峰蓝色,512GB,2021-11-10 20:05:45,j***t,12
"外形外观：手机外形外观很好看，这款绿色的手机外观很好，耐看大方。
屏幕音效：手机屏幕显示很好，清晰，刷新度也很好，
拍照效果：拍照完美，像素很好，
运行速度：运行速度快，不卡顿。",2022-06-17 20:55:50,5,2,苍岭绿色,1TB,2022-06-01 23:45:24,晨***墨,16
"iPhone 13 Pro Max 收到了，京东快递还是很快的感觉好大，一直用的都是小屏幕,比我的12PRO大多了。没抢到石墨色，抢到个金色，金色也很漂亮,手机拿在手上特别的大。手机较大,A15芯片操作非常顺滑,续航能力强。支持电影模式。120hz自适应刷新屏幕,用了就回不了!就是看重 max 的大屏幕,大电池，续航好。号称苹果最强相机的13 pro max ,机身重量可以接受&rdquo;,我抢到的是256g内存,完全够我用了。屏幕高刷,使用非常流畅,用过后就回不去了。而且还很省电,比我的12Pro续航强了很多。",2022-02-09 13:42:54,5,4,远峰蓝色,256GB,2022-02-08 10:37:29,M***a,1
交易顺利，过程愉快外观完美无暇，，拍照效果那真是个牛，远距微距都拿摄的杠杠的，视频音效也巴适，打了几把王者荣耀那刷新速度超爽，机身也不发热，还有就是充电速度真正的实现一日一充，满星好评！,2022-04-26 11:49:24,5,2,远峰蓝色,128GB,2022-04-22 12:24:16,j***J,4
"外形外观：很大，哈哈，拿起来有点费劲
屏幕音效：就是大，高刷很棒，有点费电
拍照效果：很不错?
运行速度：很快，飞快，很喜欢
待机时间：比12强不少，还是有待提升",2022-03-13 16:35:06,5,2,金色,256GB,2022-03-10 08:54:26,朱***2,3
外观依旧是熟悉的味道，刘海变小了，更帅气了。屏幕显示细腻，运行速度俱佳，拍照也相当不错，待机时间比前几代提升了不少，用个两三年应该不成问题！黑色的，低调且大气，强烈推荐！,2022-02-05 23:02:19,5,4,石墨色,128GB,2022-02-03 16:30:26,-***-,2
"屏幕音效：高刷屏刷起来就是流畅舒服丝柔顺滑
拍照效果：夜拍效果杠杠的
待机时间：待机时间能支持一整天 外出无续航焦虑呀",2022-07-06 23:39:02,5,2,银色,256GB,2022-06-18 22:59:52,j***1,18
"外形外观：颜值不用多说，好看，颜色好
屏幕音效：音效果很正，很不错，歌曲放的声音大
拍照效果：照片当然是地表最强了
运行速度：运行速度快，高刷游戏，页面都是很好
待机时间：待机时间特别长&hellip;&hellip;一天一冲重度使用
其他特色：唯一要说缺点没有送官网的Apple Care+",2021-11-11 22:55:29,5,2,远峰蓝色,256GB,2021-11-02 12:00:40,T***g,9
黑色是最经典的颜色，不是完全的黑色，实物非常典雅，稳重，看着就很经典，颜色绝对是满意的。用了一天还没充电，电池续航能力不错。,2022-07-02 20:28:37,5,2,石墨色,256GB,2022-06-18 22:07:10,d***2,14
"外形外观：Bigger than bigger 苹果官方的宣传词已经不需要多说什么，大屏就是爽！
屏幕音效：音效很棒，料堆起来了，感受不会差
拍照效果：如图，色彩还原很棒
运行速度：App响应快，流畅，动画过渡舒服",2022-01-08 16:08:09,5,2,石墨色,256GB,2021-12-31 22:03:23,纽***0,8
手机用了一段时间感觉非常不错，使用起来没有什么卡顿系统也非常的简洁易用，最重要的是续航真的很赞，充一次电用一天多了，一点问题都没有，京东买手机也非常的放心，售后有保障。,2022-07-09 09:52:56,5,2,银色,128GB,2022-05-22 08:49:39,牛***生,48
13pm用起来没毛病啊，续航很强，手感不错，颜值也高，系统流畅度也强。拍照效果也很棒，好评一波。国产加油！,2022-02-03 14:00:46,5,2,石墨色,256GB,2021-12-09 14:29:29,恒***a,56
"外形外观：喜欢蓝色外观设计理念很有创意设计
屏幕音效：可关可开喜欢屏幕尺寸超级大喜欢
拍照效果：拍照技术越来越好越来越优秀啦
运行速度：运行速度加快也真是一分钱一分货嗷嗷的
待机时间：目前刚开始用看后期嘻嘻总之很喜欢
其他特色：完美演绎现代风格",2022-01-07 14:53:31,5,2,远峰蓝色,128GB,2022-01-05 23:37:38,董***4,2
"外形外观：方方正正手感很棒
屏幕音效：效果棒棒哒
拍照效果：拍照真不错，人像模式很好
运行速度：超快
待机时间：还好，经常玩的话一天，正常的话两天没问题",2022-01-02 11:52:05,5,2,远峰蓝色,256GB,2021-12-12 00:42:42,j***h,21
iPhone 13pro max真的无可挑剔 当之无愧的地表最强手机 无论是处理器 屏幕 音效 手感都臻于完美 必须五星好评 非常满意！,2022-07-15 08:49:08,5,2,远峰蓝色,128GB,2022-07-06 15:41:52,j***计,9
"外形外观：外观很好看。
屏幕音效：正常
拍照效果：不错
运行速度：不错流畅
待机时间：暂时还不知道
其他特色：就是好看，非常好看，第一次买苹果也不懂",2022-03-29 11:23:50,5,4,远峰蓝色,128GB,2022-03-28 22:13:11,x***2,1
石墨灰真的 yyds ！颜色高级又耐看，续航一天一充，手机也没有很大很重，一两天就习惯了，3个摄像头拍照真的绝了，很清晰，听歌也是超级赞的，特别是戴耳机。,2022-07-20 16:56:04,5,4,石墨色,256GB,2022-05-24 19:37:51,雅***R,57
外观直角不锈钢边框设计，手感好摸着有质感，iphone屏幕一如既往优秀顶级，显示效果加入了自适应屏幕高刷新率更加流畅，加大的摄像头模组拍照更有立体感，新加入了电影模式，ios15运行反应快速度流畅，超长待机加大电池续航，京东物流给力，送货快无破损,2022-07-19 14:31:32,5,4,远峰蓝色,512GB,2022-06-29 20:46:52,毛***俐,20
"手机好用，就是价格也很美丽！灵敏度非常快
外形外观：很漂亮
屏幕音效：不错
拍照效果：不错
运行速度：快
待机时间：两天",2022-01-15 19:19:23,5,2,远峰蓝色,256GB,2021-12-04 12:03:54,u***m,42
"#准备用个5年的手机#
上一个手机是iphone7p，用了5年。年前买的蓝色，被小偷偷了，现在买个绿色，齐刘海，绿色很好看，人脸识别，三个摄像头，流畅度很好，希望还能再用个五年吧。",2022-07-04 12:14:29,5,2,苍岭绿色,256GB,2022-06-18 21:54:09,j***m,16
"外形外观：手感超级棒 真**漂亮
屏幕音效：感觉音效升级了一样
拍照效果：电影模式真可以
运行速度：没得说
待机时间：刚激活没用几天 应该没问题",2021-11-21 01:46:08,5,2,石墨色,128GB,2021-11-11 22:34:15,e***5,10
"非常喜欢黑色、简洁大气上档次、高级感的天花板
电池超耐用、高刷真的强、拍照根本没有对手、屏幕大手机刚好合适、太爱了",2022-06-24 22:10:29,5,2,石墨色,128GB,2022-06-22 00:52:02,L***瓜,2
"外形外观：没有损坏 但是包装没有官网的包裹性好
屏幕音效：iPhone永远是手机里面的天花板
拍照效果：非常好 可玩性非常高 很不错啊
运行速度：很快 丝滑 不错",2021-09-25 22:04:03,5,2,金色,256GB,2021-09-21 10:00:15,今***啊,4
手机质感很不错，续航很好，比之前提升明显，摄像头拍照清晰度很高，120HZ自适应刷新配上iOS 流畅度没得说，不错，好用，满意的一次购物，快递还送货上门  好评 好评！！！,2022-01-08 11:05:44,5,2,远峰蓝色,256GB,2021-12-31 23:27:26,哈***n,8
"屏幕6.7很大，上手的手感不错，还是很不错的
外形外观：靓，大的趁手?
屏幕音效：没的说，音质满足高音质音乐
拍照效果：我因为个人原因拍照较少，再者拍照的话还是因人而异的
运行速度：很流畅，不会有卡顿，死机就更不存在的",2021-12-18 08:21:22,5,2,远峰蓝色,512GB,2021-12-12 01:05:06,稚***初,6
镜头比原先的11promax明显大很多??新机上手手感是真的棒，刚拿到手机的第一时间就赶紧把保护壳和贴膜安排上，哈哈，镜头膜已下单，屏幕很大，看起来也很舒服，挺好看的，带上保护壳，真得有半斤重啊，忒沉了！17号到18号一直抢不到，19号才抢到的，还送一年AC+，真香,2021-09-25 23:32:32,5,4,石墨色,256GB,2021-09-19 10:00:05,G***涛,6
"外形外观：很pro 复古设计很好看 超级赞
屏幕音效：效果很好 显示细腻 三星的屏幕
拍照效果：配置无敌 但是优化很差劲
运行速度：高刷现实很好
待机时间：点超级无敌。",2022-01-02 11:34:46,5,2,银色,128GB,2021-12-22 22:58:58,叫***星,11
27号抢到手，没想到29号就拿到货，感谢京东！手机收到马上贴膜加套，从原来的12promax转移数据，一切都感觉非常nice！果然是13香！简单总结下：电池续航耐用了、屏幕亮度明显比较高、对比原来的明显感觉刷新率的存在，不会有卡顿感，回不去了！再就是摄像头的微距模式和电影模式体验感很不错，系统如丝般顺滑！信号没感觉有很多提升&hellip;&hellip;期待它继续陪伴我一年&hellip;&hellip;,2021-10-02 11:25:43,5,2,石墨色,256GB,2021-09-27 10:00:24,石***7,5
"外形外观：回归直边角设计！有利有弊吧！辩识性感强、但是真正说手感的话还是11的那些摸起来舒服！
拍照效果：夜拍太棒了！
运行速度：A15满血板毫无疑问是业界天花板的存在！
待机时间：别的不清楚比我的11Pro强悍太多了！",2021-12-27 12:00:04,5,2,石墨色,256GB,2021-12-11 22:48:04,z***u,16
设计精心抢眼夺目，采用手术级不锈钢边框，超瓷晶面板，出众的抗水性能，耐用又耐看。拍照时可添加浅景深效果，自动在主体间柔和的转换焦点，镜头语言更有创意，打开摄影的新天地！电池续航也有很大飞跃！功能更强大！,2022-06-18 20:50:00,5,2,银色,512GB,2022-06-11 21:37:58,猪***咪,7
总体来说很不错吧感觉用了段时间 电量没有以前斤用了 但是系统反应速度非常可以 而且颜色也很好看 是我喜欢的 一直都用苹果吧 就觉得拍照清晰 所以才买的 因为才用了一段时间 后续还会来评论,2022-10-15 12:27:37,5,2,苍岭绿色,512GB,2022-08-23 08:57:30,奇***1,53
"颜色超级喜欢，苹果一直都在用，周围的朋友都动心了
外形外观：非常漂亮
运行速度：非常快，打游戏流畅
屏幕音效：屏幕大不累眼睛",2022-07-27 12:16:27,5,4,苍岭绿色,256GB,2022-07-25 18:56:26,a***9,2
"不愧是高刷，超级流畅，过段时间在入手一台给老公
运行速度：超级快
外形外观：高档
拍照效果：流畅，清晰",2021-12-02 11:25:14,5,2,远峰蓝色,256GB,2021-11-27 10:11:00,j***c,5
从iPhone11换过来了，特意用了两三天再来评价，真的屏幕比较大，真的好用，手感挺好了，音质方面比以前好太多了，总体满意，石墨色，真好看，另外购买了一个20W原装充电头，充电特别快，电池比我那个iPhone11，续航长.,2022-01-06 14:55:21,5,0,石墨色,128GB,2021-12-31 22:35:46,爱***子,6
"苹果13pro用了好几天了非常好，
外形外观：蓝色真的是一眼惊喜
拍照效果：微距很好用
运行速度：速度还不错
待机时间：续航很好
其他特色：手机壳",2022-08-15 19:56:13,5,2,远峰蓝色,128GB,2022-07-24 21:23:24,j***s,22
送朋友的礼物 包装整洁无磕碰  外观无瑕疵 屏幕超好G9N  运行速度流畅 高刷绝了 流畅得用了回不去的那种 拍照很清晰 电池续航给力 这是我买的第4台max了 可能我是个非酋 自己的G9P有点小瑕疵 但送朋友的都完美无暇 半个欧皇,2021-12-09 13:36:15,5,2,远峰蓝色,256GB,2021-12-08 13:04:44,吹***i,1
"618搞活动买的很是划算，京东自营还是比较放心的，速度也快。
外形外观：漂亮
屏幕音效：很棒
拍照效果：清晰
运行速度：超快
待机时间：一般
其他特色：很好",2022-07-15 15:34:18,5,2,远峰蓝色,256GB,2022-05-22 00:18:31,h***3,54
"外形外观：这个实木色整体质感很强满意的金属镁还有一些些陶瓷的感觉非常好看
屏幕音效：第一梯队的显示效果非常的高富帅。
拍照效果：拍照效果也蛮好，就是要加上美颜相机。
运行速度：运行速度非常快还非常省电强烈推荐",2022-08-18 13:49:01,5,2,石墨色,128GB,2022-08-17 00:13:23,肥***7,1
"很流畅，
外形外观：石墨色最好看！最耐看！
屏幕音效：还不错
拍照效果：锐化严重哦
运行速度：绝对了，很快
待机时间：超强待机，一节更比六节强",2022-05-20 10:18:25,5,2,石墨色,256GB,2022-05-17 09:22:41,j***6,3
上个月29号抢购的，这个月11号收到的，物流很快，iPhone13 ProMax金色非常喜欢，更好的屏幕1000nits亮度，120Hz自适应刷新率，更好的GPU，iOS15加上高刷，必定会有更加丝滑的体验，摄像头全面升级，夜拍画质提升明显，带来了更长的续航，总的来说13Pro高刷体验上肯定是会好很多，我认为值得！,2021-10-11 17:53:44,5,4,金色,1TB,2021-09-29 10:00:17,j***p,12
"前前后后在京东买了好几台手机了,没有失望的时候,每次都是十分满意,京东产品正规,配送速度也是最快的,最重要的是守候完美.以后买东西继续在京东买.效率太快了。",2022-07-01 18:56:26,5,2,苍岭绿色,256GB,2022-06-27 10:52:42,申***坊,4
"外形外观：从8P跳跃到13pro max外观有着质的飞跃
屏幕音效：屏幕刷新频率高很完美，音效非常的nice
拍照效果：拍照效果非常棒??
运行速度：苹果的运行速度一直是没得说的
待机时间：待机时间相比较前几代肯定是长了很多
其他特色：银色只是边框银色，背板是白色，这个白色配手机壳，手机配饰真的是百搭绝配，另外只要是京东自营产品确实是没得说，配送速度一直堪比顺丰，而且有些商品价格也是非常棒??！这次一共三台手机抢到四部，都没有传说中的翻车！非常棒！非常好！给京东点赞！好评！好评！",2021-10-05 18:42:24,5,2,银色,256GB,2021-09-28 10:00:03,水***狼,7
苹果13Promax远峰蓝真的是yyds，这款新出配色真的是太亮眼了，特别好看，装壳一定要是那种透明壳，真的是非常的好看，用起来也很舒服，那种流畅度特别赞??,2022-07-15 14:10:35,5,4,远峰蓝色,128GB,2022-06-25 23:11:08,好***s,20
手机性能贼强，值得拥有，这手机，颜值贼棒，趁着降价抓紧买入，颜值方面也是拿捏了，拿出去非常有面子，这大概就是心动的感觉，没毛病。,2022-07-27 15:17:38,5,2,远峰蓝色,128GB,2022-07-06 18:16:58,j***y,21
"真香！
需要注意的是：
12promax的膜和壳都用不了。因为后置摄像头比之前厚了且款了，已经实测12的壳用不了。然后前置听筒的位置改在顶端了，不是刘海里面，所以贴膜也用不了。
但是，高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢",2021-11-09 17:54:15,5,2,远峰蓝色,256GB,2021-11-08 12:30:31,达***多,1
"外形外观：很好看
待机时间：正常待机
运行速度：很快无卡顿
拍照效果：原相机yyds
屏幕音效：屏幕无坏点触摸丝滑
还是13香啊啊啊啊啊！",2022-01-13 18:27:02,5,4,远峰蓝色,256GB,2021-12-31 20:50:21,绝***我,13
"外形外观：苹果经典外观，刘海屏。

屏幕音效：高刷oled屏幕，色彩显示完美。
拍照效果：最保真的电影级拍照视频像素，
运行速度：地球最快，毋庸置疑。
待机时间：重度大半天，中度一天。",2022-05-06 11:51:39,5,4,银色,128GB,2022-05-04 19:55:08,赵***龙,2
"外形外观：做工确实是顶级的。
屏幕音效：屏幕非常清晰，无限接近于2K。
拍照效果：拍照还不错。
运行速度：非常非常的快。",2022-02-15 09:39:27,5,2,远峰蓝色,128GB,2022-02-07 08:27:08,j***i,8
"物流很快价格便宜，还会继续关注这家店！已经是第二次购买这家店的手机，感谢京东小哥亲自送货上门！
外形外观：很漂亮！
屏幕音效：效果很好！
拍照效果：像素很高
运行速度：内存流畅！
其他特色：颜色很亮",2022-06-25 12:39:43,5,4,苍岭绿色,256GB,2022-06-24 19:48:46,好***9,1
"外形外观：跟12一样一如既往的好，简洁大方。很喜欢
屏幕音效：好评。很喜欢，外放很大很脆。
拍照效果：没的说，苹果拍照算是强势吧，而且功能也多，也很人性化。
运行速度：ios系统没的说，很喜欢。
待机时间：好评。用了几天。是个待机很优秀的手机。好评！
其他特色：就是有点贵。。",2022-01-09 20:30:54,5,2,远峰蓝色,256GB,2021-12-31 22:09:07,海***侠,9
"外形外观：颜色好看
屏幕音效：动感效果强
拍照效果：超清晰
运行速度：快",2022-08-22 11:44:00,5,2,远峰蓝色,128GB,2022-08-18 12:26:32,j***7,4
"外形外观：外观非常好看，
屏幕音效：音效特别棒，看电影玩游戏都很不错
拍照效果：拍照效果也是非常好，
运行速度：最新的处理器，运行非常流畅，很满意",2022-07-23 08:44:09,5,2,苍岭绿色,128GB,2022-07-19 11:31:50,j***n,4
"外形外观：超喜欢石墨色
屏幕音效：比上一代音质好
拍照效果：一如既往的清晰
运行速度：高刷舒服丝滑",2021-11-09 21:41:43,5,2,石墨色,256GB,2021-11-05 12:00:13,j***2,4
"外形外观：大气、美观、很适合男士用。
屏幕音效：音效好，声音够大。
拍照效果：拍照效果杠杠的，够清晰。
运行速度：快，非常的快。
待机时间：待机时间用一天不是问题。",2022-06-15 10:59:59,5,2,石墨色,512GB,2022-05-20 14:43:58,N***0,26
手机系统流畅，运行速度德昌流畅，拍照很清晰，50倍放大也很惊艳。屏幕显示非常细腻。就是苹果的待机时间不是很长。,2022-10-30 12:15:03,5,2,远峰蓝色,512GB,2022-08-31 13:15:05,洁***3,60
不错不错，刚换上，把所有的东西都倒过来了，一看快没电了，充上电，这个手机看着是清晰，照相也特别好,2021-10-29 19:04:11,5,4,远峰蓝色,256GB,2021-10-26 10:05:16,j***F,3
太漂亮了，女儿非常喜欢，昨天下单，今上午就收到了，京东真棒??优惠活动价格实惠。,2022-07-26 11:10:45,5,4,苍岭绿色,128GB,2022-07-25 14:22:32,j***a,1
"抢了4次手机就快要放弃的时候，收到了小惊喜； 
iPad以旧换新拿到的速度会更快；
外形外观：远峰蓝配色男女都适合，很美，不带套会更好看；
屏幕音效：120高刷屏，可以说是13香里最香的了
拍照效果：拍了几张，还不错，有待时间检验
运行速度：A15 真香
待机时间：续航今年提升了很多",2021-09-25 22:48:23,5,2,远峰蓝色,256GB,2021-09-19 10:00:06,小***马,6
速度非常快，隔日达真的舒服，这是今年买的第四个手机了，旗舰机真的好用，电量充足，续航持久，用起来一点都不卡，高刷玩游戏不要太快活,2022-08-08 00:05:00,5,2,远峰蓝色,128GB,2022-08-06 13:59:46,郑***e,2
"屏幕音效：音质效果不错，音量较大，低音效果不错，机身震动效果突出
拍照效果：照相视频拍摄功能强大，相片非常清晰，视频4k看高清效果很好
运行速度：运行速度飞快，5g浏览链接下载体验很好
待机时间：待机时间长，不看视频，待机三天
其他特色：辅助功能强大，设置方便人性化
外形外观：设计理念超前，机壳耐磨防滑，机框不锈钢材质光泽度好，高端品质，宝石玻璃镜头耐磨性好！",2022-05-13 17:06:24,5,2,苍岭绿色,256GB,2022-04-27 23:08:18,j***c,16
买的绿色13pro max简直太惊艳了，手感丝滑，系统流畅，真是一代比一代出色，很满意,2022-11-04 19:33:33,5,4,苍岭绿色,256GB,2022-10-13 13:32:54,1***l,22
"真的很喜欢 太好看了 真的yyds
外形外观：非常好
屏幕音效：一级棒
拍照效果：非常好
运行速度：比之前手机号太多啦 等了好多年了 终于换一个满意的新手机啦 真的很好",2022-08-11 07:28:48,5,2,金色,256GB,2022-06-18 14:40:55,j***l,54
"外形外观：方圆很好看，绿色绝绝子
屏幕音效：屏幕一流，音效相当不错
拍照效果：拍照很写实，nice
运行速度：不用多说了
待机时间：一天没问题",2022-06-12 20:55:14,5,2,苍岭绿色,256GB,2022-06-11 20:08:56,梦***里,1
物流很快，当天下的单，第第二天就到了，然是很香，价格也很香，618真的很给力，大爱，是正品，全新未拆封，已经安全下车，手感真的很好哦,2022-06-24 00:00:47,5,4,金色,256GB,2022-06-10 22:20:37,u***d,14
时隔一年，终于重回iPhone阵营，熟悉的陌生感。UI还是以前那个味道，但是硬件真的是大升级，速度很快。现阶段地表最强性能手机。续航真的很顶。,2022-07-25 08:37:02,5,4,远峰蓝色,1TB,2022-07-24 10:11:38,B***u,1
"外形外观：是我喜欢的样子，8p换到13大小差不多，稍微有点重
屏幕音效：屏幕可以说是超级棒了，扬声器也很惊艳
拍照效果：拍照没什么好说的，比我的8p强太多了。夜间拍摄特别好，电影模式还在探索
运行速度：很快很流畅
待机时间：耐用，一天一充轻度使用",2021-12-22 18:02:40,5,2,远峰蓝色,256GB,2021-12-12 10:11:51,买***看,10
"外形外观：高端大气上档次
屏幕音效：触感很好
拍照效果：拍照很清晰，黑豆都看得一清二楚
运行速度：速度快，不带一点卡顿的",2022-08-06 09:06:50,5,4,远峰蓝色,256GB,2022-08-03 17:57:31,j***o,3
远峰蓝比我想像中好看，高颜值，上档次，屏幕大，音效好，运行流畅，比我用了几年的6PulS快的不止一丁半点，电池耐用，续航能力强，值得购买！,2022-07-11 18:34:36,5,2,远峰蓝色,256GB,2022-06-18 06:08:11,j***a,23
这是买的第二个苹果手机上一个是远峰蓝这次买的是荧光绿。颜色都挺耐看，配色也挺好的。颜色不是重要的主要看性能。升级完了之后手感非常的顺滑，120赫兹刷新率感觉超好。不愧为是苹果！,2022-10-29 10:38:01,5,4,苍岭绿色,256GB,2022-10-25 12:28:39,七***m,4
iPhone13 Pro Max升华最大的就属拍摄功能！ 买了一台iphone13promax苍岭绿，分享一下13pm优化的内容： 1、屏幕部分升级了超瓷晶面板，硬度提升了不少，比以往的玻璃面板更耐用、更耐摔。? 2、摄像头在硬件部分升级不少，配合芯片与软件算法的升级让出片效果更能达到绚丽的色彩。 3、超广角的对焦距离更能达到2cm。 4、夜景模式提升了大光圈，感光元件更是拥有全新的自动对焦功能，提升2.2陪的光线捕捉能力，简单来说夜景拍出来更具有画面感，噪点低、细腻通透，不得不说拍照苹果真的香。 5、新增的电影模式拍视频效果很棒，自动浅景深效果，不需要专业知识也能拍出大片。,2022-07-01 19:28:50,5,2,苍岭绿色,256GB,2022-06-27 15:03:18,浮***雲,4
