ID,DEWP,Ir,Is,Iws,PRES,TEMP,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,date,hour,Label
25614,22,1,0,7.15,1007.0,27.0,0,1,0,0,2013-08-20,15,63.0
25615,21,2,0,3.13,1007.0,27.0,1,0,0,0,2013-08-20,16,66.0
25616,22,0,0,4.02,1007.0,26.0,0,1,0,0,2013-08-20,17,75.0
25617,22,1,0,8.04,1007.0,25.0,0,1,0,0,2013-08-20,18,104.0
25618,22,2,0,3.13,1007.0,24.0,1,0,0,0,2013-08-20,19,105.0
25619,22,3,0,4.92,1008.0,25.0,0,1,0,0,2013-08-20,20,109.0
25620,21,0,0,6.71,1009.0,25.0,0,1,0,0,2013-08-20,21,110.0
25621,22,0,0,1.79,1008.0,24.0,1,0,0,0,2013-08-20,22,123.0
25622,22,0,0,0.89,1008.0,24.0,0,0,0,1,2013-08-20,23,115.0
25623,21,0,0,0.89,1008.0,24.0,0,0,0,1,2013-08-21,1,118.0
25624,22,0,0,1.78,1008.0,24.0,0,0,0,1,2013-08-21,2,117.0
25625,21,0,0,1.79,1008.0,24.0,1,0,0,0,2013-08-21,3,111.0
25626,22,0,0,0.89,1008.0,24.0,0,0,0,1,2013-08-21,4,113.0
25627,22,0,0,0.89,1008.0,24.0,1,0,0,0,2013-08-21,5,120.0
25628,21,0,0,1.79,1008.0,23.0,0,1,0,0,2013-08-21,6,118.0
25629,22,0,0,0.89,1008.0,24.0,0,0,0,1,2013-08-21,7,140.0
25630,22,0,0,1.78,1009.0,25.0,0,0,0,1,2013-08-21,8,117.0
25631,22,0,0,2.67,1009.0,26.0,0,0,0,1,2013-08-21,9,118.0
25632,22,0,0,3.56,1009.0,27.0,0,0,0,1,2013-08-21,10,121.0
25633,22,0,0,1.79,1009.0,27.0,0,0,1,0,2013-08-21,11,109.0
25634,20,0,0,4.92,1008.0,28.0,0,0,1,0,2013-08-21,12,112.0
25635,20,0,0,8.05,1007.0,29.0,0,0,1,0,2013-08-21,13,101.0
25636,19,0,0,11.18,1007.0,31.0,0,0,1,0,2013-08-21,14,95.0
25637,18,0,0,14.31,1007.0,31.0,0,0,1,0,2013-08-21,15,85.0
25638,18,0,0,18.33,1006.0,31.0,0,0,1,0,2013-08-21,16,69.0
25639,17,0,0,21.46,1006.0,31.0,0,0,1,0,2013-08-21,17,61.0
25640,17,0,0,24.59,1006.0,28.0,0,0,1,0,2013-08-21,18,72.0
25641,17,0,0,26.38,1006.0,26.0,0,0,1,0,2013-08-21,19,74.0
25642,17,0,0,28.17,1007.0,25.0,0,0,1,0,2013-08-21,20,73.0
25643,17,0,0,29.96,1007.0,24.0,0,0,1,0,2013-08-21,21,90.0
25644,18,0,0,31.75,1007.0,23.0,0,0,1,0,2013-08-21,22,93.0
25645,18,0,0,32.64,1007.0,21.0,0,0,1,0,2013-08-21,23,90.0
25646,21,0,0,1.79,1009.0,23.0,0,1,0,0,2013-08-23,0,110.0
25647,21,0,0,2.68,1009.0,23.0,0,1,0,0,2013-08-23,1,116.0
25648,21,0,0,4.47,1009.0,23.0,0,1,0,0,2013-08-23,2,148.0
25649,20,0,0,7.6,1009.0,23.0,0,1,0,0,2013-08-23,3,150.0
25650,19,0,0,10.73,1009.0,23.0,0,1,0,0,2013-08-23,4,114.0
25651,19,0,0,14.75,1009.0,22.0,0,1,0,0,2013-08-23,5,89.0
25652,19,0,0,18.77,1010.0,22.0,0,1,0,0,2013-08-23,6,72.0
25653,19,0,0,21.9,1010.0,23.0,0,1,0,0,2013-08-23,7,97.0
25654,18,0,0,25.03,1010.0,24.0,0,1,0,0,2013-08-23,8,77.0
25655,18,0,0,26.82,1010.0,26.0,0,1,0,0,2013-08-23,9,77.0
25656,16,0,0,30.84,1010.0,28.0,0,1,0,0,2013-08-23,10,68.0
25657,14,0,0,32.63,1010.0,32.0,0,1,0,0,2013-08-23,11,59.0
25658,11,0,0,1.79,1009.0,33.0,1,0,0,0,2013-08-23,12,35.0
25659,10,0,0,5.81,1008.0,33.0,1,0,0,0,2013-08-23,13,26.0
25660,11,0,0,7.6,1008.0,34.0,1,0,0,0,2013-08-23,14,5.0
25661,12,0,0,9.39,1007.0,34.0,1,0,0,0,2013-08-23,15,12.0
25662,11,0,0,11.18,1007.0,34.0,1,0,0,0,2013-08-23,16,15.0
25663,13,0,0,1.79,1007.0,33.0,0,0,1,0,2013-08-23,17,18.0
25664,12,0,0,0.89,1007.0,32.0,0,0,0,1,2013-08-23,18,18.0
25665,17,0,0,1.78,1007.0,27.0,0,0,0,1,2013-08-23,19,19.0
25666,17,0,0,2.67,1008.0,25.0,0,0,0,1,2013-08-23,20,23.0
25667,16,0,0,3.56,1009.0,25.0,0,0,0,1,2013-08-23,21,36.0
25668,17,0,0,4.01,1009.0,23.0,0,0,0,1,2013-08-23,22,43.0
25669,18,0,0,0.89,1009.0,22.0,0,0,1,0,2013-08-23,23,39.0
25670,17,0,0,2.68,1010.0,22.0,0,0,1,0,2013-08-24,0,44.0
25671,17,0,0,1.79,1010.0,22.0,1,0,0,0,2013-08-24,1,73.0
25672,17,0,0,0.89,1010.0,21.0,0,0,0,1,2013-08-24,2,85.0
25673,17,0,0,1.79,1010.0,20.0,0,1,0,0,2013-08-24,3,81.0
25674,16,0,0,3.58,1009.0,20.0,0,1,0,0,2013-08-24,4,64.0
25675,16,0,0,5.37,1009.0,19.0,0,1,0,0,2013-08-24,5,54.0
25676,16,0,0,8.5,1010.0,20.0,0,1,0,0,2013-08-24,6,38.0
25677,16,0,0,11.63,1010.0,21.0,0,1,0,0,2013-08-24,7,27.0
25678,16,0,0,14.76,1010.0,24.0,0,1,0,0,2013-08-24,8,31.0
25679,15,0,0,17.89,1010.0,27.0,0,1,0,0,2013-08-24,9,31.0
25680,13,0,0,21.02,1010.0,29.0,0,1,0,0,2013-08-24,10,22.0
25681,12,0,0,24.15,1010.0,31.0,0,1,0,0,2013-08-24,11,22.0
25682,12,0,0,1.79,1009.0,32.0,0,0,0,1,2013-08-24,12,20.0
25683,9,0,0,3.13,1009.0,35.0,0,1,0,0,2013-08-24,13,22.0
25684,12,0,0,3.13,1008.0,34.0,1,0,0,0,2013-08-24,14,11.0
25685,10,0,0,6.26,1008.0,34.0,1,0,0,0,2013-08-24,15,11.0
25686,13,0,0,3.13,1007.0,34.0,0,0,1,0,2013-08-24,16,11.0
25687,11,0,0,4.92,1007.0,34.0,0,0,1,0,2013-08-24,17,18.0
25688,13,0,0,6.71,1007.0,31.0,0,0,1,0,2013-08-24,18,17.0
25689,15,0,0,8.5,1007.0,28.0,0,0,1,0,2013-08-24,19,39.0
25690,13,0,0,10.29,1008.0,27.0,0,0,1,0,2013-08-24,20,50.0
25691,16,0,0,12.08,1008.0,26.0,0,0,1,0,2013-08-24,21,47.0
25692,17,0,0,0.89,1008.0,23.0,0,0,0,1,2013-08-24,22,49.0
25693,18,0,0,1.78,1008.0,23.0,0,0,0,1,2013-08-24,23,52.0
25694,18,0,0,1.79,1008.0,22.0,1,0,0,0,2013-08-25,0,70.0
25695,18,0,0,3.58,1008.0,22.0,1,0,0,0,2013-08-25,1,95.0
25696,17,0,0,1.79,1008.0,20.0,0,1,0,0,2013-08-25,2,101.0
25697,17,0,0,3.58,1008.0,20.0,0,1,0,0,2013-08-25,3,59.0
25698,17,0,0,5.37,1008.0,20.0,0,1,0,0,2013-08-25,4,54.0
25699,16,0,0,7.16,1008.0,19.0,0,1,0,0,2013-08-25,5,47.0
25700,16,0,0,8.95,1008.0,19.0,0,1,0,0,2013-08-25,6,28.0
25701,17,0,0,10.74,1009.0,23.0,0,1,0,0,2013-08-25,7,31.0
25702,17,0,0,0.89,1009.0,26.0,0,0,0,1,2013-08-25,8,26.0
25703,16,0,0,1.79,1009.0,28.0,0,1,0,0,2013-08-25,9,29.0
25704,17,0,0,0.89,1008.0,29.0,0,0,0,1,2013-08-25,10,27.0
25705,16,0,0,1.78,1008.0,31.0,0,0,0,1,2013-08-25,11,29.0
25706,15,0,0,1.79,1007.0,33.0,0,0,1,0,2013-08-25,12,27.0
25707,14,0,0,3.58,1006.0,33.0,0,0,1,0,2013-08-25,13,33.0
25708,13,0,0,5.37,1005.0,35.0,0,0,1,0,2013-08-25,14,31.0
25709,11,0,0,9.39,1004.0,34.0,0,0,1,0,2013-08-25,15,44.0
25710,13,0,0,15.2,1004.0,34.0,0,0,1,0,2013-08-25,16,38.0
25711,13,0,0,21.01,1004.0,34.0,0,0,1,0,2013-08-25,17,37.0
25712,12,0,0,25.03,1003.0,32.0,0,0,1,0,2013-08-25,18,42.0
25713,12,0,0,29.05,1003.0,30.0,0,0,1,0,2013-08-25,19,37.0
25714,15,0,0,33.07,1004.0,28.0,0,0,1,0,2013-08-25,20,45.0
25715,16,0,0,36.2,1004.0,27.0,0,0,1,0,2013-08-25,21,41.0
25716,17,0,0,0.89,1004.0,26.0,0,0,0,1,2013-08-25,22,50.0
25717,17,0,0,1.78,1003.0,25.0,0,0,0,1,2013-08-25,23,49.0
25718,17,0,0,2.67,1004.0,24.0,0,0,0,1,2013-08-26,0,51.0
25719,18,0,0,1.79,1004.0,23.0,1,0,0,0,2013-08-26,1,53.0
25720,18,0,0,0.89,1004.0,22.0,0,0,0,1,2013-08-26,2,62.0
25721,18,0,0,3.13,1004.0,21.0,0,1,0,0,2013-08-26,3,65.0
25722,18,0,0,0.89,1004.0,21.0,1,0,0,0,2013-08-26,4,74.0
25723,17,0,0,3.13,1005.0,20.0,0,1,0,0,2013-08-26,5,74.0
25724,17,0,0,7.15,1006.0,20.0,0,1,0,0,2013-08-26,6,57.0
25725,17,0,0,10.28,1006.0,24.0,0,1,0,0,2013-08-26,7,50.0
25726,16,0,0,4.02,1006.0,27.0,1,0,0,0,2013-08-26,8,50.0
25727,14,0,0,7.15,1007.0,30.0,1,0,0,0,2013-08-26,9,37.0
25728,12,0,0,11.17,1007.0,31.0,1,0,0,0,2013-08-26,10,23.0
25729,10,0,0,14.3,1007.0,32.0,1,0,0,0,2013-08-26,11,16.0
25730,12,0,0,3.13,1006.0,33.0,0,0,1,0,2013-08-26,12,13.0
25731,13,0,0,4.92,1005.0,33.0,0,0,1,0,2013-08-26,13,16.0
25732,11,0,0,8.94,1005.0,33.0,0,0,1,0,2013-08-26,14,30.0
25733,12,0,0,12.96,1004.0,33.0,0,0,1,0,2013-08-26,15,30.0
25734,16,0,0,17.88,1004.0,32.0,0,0,1,0,2013-08-26,16,38.0
25735,16,0,0,21.9,1004.0,31.0,0,0,1,0,2013-08-26,17,75.0
25736,20,0,0,26.82,1004.0,29.0,0,0,1,0,2013-08-26,18,121.0
25737,19,0,0,31.74,1005.0,28.0,0,0,1,0,2013-08-26,19,98.0
25738,20,0,0,36.66,1006.0,27.0,0,0,1,0,2013-08-26,20,84.0
25739,20,0,0,41.58,1007.0,26.0,0,0,1,0,2013-08-26,21,71.0
25740,19,0,0,46.5,1007.0,24.0,0,0,1,0,2013-08-26,22,55.0
25741,19,0,0,49.63,1008.0,24.0,0,0,1,0,2013-08-26,23,50.0
25742,19,0,0,51.42,1008.0,24.0,0,0,1,0,2013-08-27,0,59.0
25743,18,0,0,54.55,1008.0,23.0,0,0,1,0,2013-08-27,1,57.0
25744,18,0,0,57.68,1008.0,22.0,0,0,1,0,2013-08-27,2,51.0
25745,18,0,0,60.81,1008.0,23.0,0,0,1,0,2013-08-27,3,47.0
25746,17,0,0,63.94,1008.0,23.0,0,0,1,0,2013-08-27,4,51.0
25747,17,0,0,67.07,1008.0,23.0,0,0,1,0,2013-08-27,5,51.0
25748,17,0,0,70.2,1008.0,23.0,0,0,1,0,2013-08-27,6,51.0
25749,17,0,0,71.99,1008.0,23.0,0,0,1,0,2013-08-27,7,56.0
25750,17,0,0,73.78,1009.0,23.0,0,0,1,0,2013-08-27,8,57.0
25751,17,0,0,76.91,1009.0,23.0,0,0,1,0,2013-08-27,9,59.0
25752,18,0,0,80.04,1009.0,24.0,0,0,1,0,2013-08-27,10,60.0
25753,18,0,0,83.17,1009.0,25.0,0,0,1,0,2013-08-27,11,62.0
25754,19,0,0,86.3,1008.0,25.0,0,0,1,0,2013-08-27,12,65.0
25755,19,0,0,1.79,1007.0,25.0,1,0,0,0,2013-08-27,13,60.0
25756,19,0,0,3.58,1007.0,26.0,1,0,0,0,2013-08-27,14,65.0
25757,20,0,0,1.79,1006.0,26.0,0,0,1,0,2013-08-27,15,67.0
25758,20,0,0,5.81,1006.0,26.0,0,0,1,0,2013-08-27,16,61.0
25759,20,0,0,9.83,1006.0,26.0,0,0,1,0,2013-08-27,17,54.0
25760,20,0,0,12.96,1006.0,26.0,0,0,1,0,2013-08-27,18,50.0
25761,20,0,0,16.09,1005.0,25.0,0,0,1,0,2013-08-27,19,48.0
25762,19,0,0,21.01,1006.0,25.0,0,0,1,0,2013-08-27,20,46.0
25763,19,1,0,25.03,1005.0,24.0,0,0,1,0,2013-08-27,21,55.0
25764,19,0,0,29.05,1005.0,24.0,0,0,1,0,2013-08-27,22,44.0
25765,19,1,0,32.18,1005.0,24.0,0,0,1,0,2013-08-27,23,38.0
25766,18,2,0,36.2,1004.0,23.0,0,0,1,0,2013-08-28,0,33.0
25767,18,0,0,40.22,1003.0,23.0,0,0,1,0,2013-08-28,1,37.0
25768,18,0,0,45.14,1002.0,23.0,0,0,1,0,2013-08-28,2,39.0
25769,18,0,0,48.27,1002.0,23.0,0,0,1,0,2013-08-28,3,40.0
25770,19,1,0,52.29,1001.0,22.0,0,0,1,0,2013-08-28,4,49.0
25771,19,2,0,54.08,1001.0,22.0,0,0,1,0,2013-08-28,5,57.0
25772,19,3,0,55.87,1000.0,21.0,0,0,1,0,2013-08-28,6,54.0
25773,19,4,0,1.79,1000.0,21.0,0,0,0,1,2013-08-28,7,60.0
25774,19,5,0,2.68,1001.0,21.0,0,0,0,1,2013-08-28,8,68.0
25775,19,0,0,0.89,1001.0,21.0,1,0,0,0,2013-08-28,9,69.0
25776,20,0,0,0.89,1000.0,22.0,0,0,0,1,2013-08-28,10,75.0
25777,20,0,0,1.79,1000.0,22.0,0,0,1,0,2013-08-28,11,84.0
25778,20,0,0,0.89,999.0,24.0,0,0,0,1,2013-08-28,12,103.0
25779,21,0,0,1.78,999.0,26.0,0,0,0,1,2013-08-28,13,94.0
25780,20,0,0,2.67,999.0,25.0,0,0,0,1,2013-08-28,14,81.0
25781,20,0,0,3.56,998.0,25.0,0,0,0,1,2013-08-28,15,75.0
25782,20,0,0,4.45,998.0,25.0,0,0,0,1,2013-08-28,16,85.0
25783,20,0,0,5.34,998.0,25.0,0,0,0,1,2013-08-28,17,74.0
25784,21,0,0,6.23,998.0,25.0,0,0,0,1,2013-08-28,18,75.0
25785,21,0,0,7.12,998.0,24.0,0,0,0,1,2013-08-28,19,72.0
25786,21,0,0,1.79,998.0,23.0,0,0,1,0,2013-08-28,20,85.0
25787,21,0,0,0.89,998.0,23.0,0,0,0,1,2013-08-28,21,101.0
25788,20,0,0,1.78,998.0,23.0,0,0,0,1,2013-08-28,22,112.0
25789,20,0,0,2.67,998.0,22.0,0,0,0,1,2013-08-28,23,116.0
25790,10,0,0,11.62,1010.0,21.0,1,0,0,0,2013-08-30,0,14.0
25791,8,0,0,16.54,1010.0,21.0,1,0,0,0,2013-08-30,1,8.0
25792,10,1,0,21.46,1011.0,20.0,1,0,0,0,2013-08-30,2,10.0
25793,10,0,0,3.13,1011.0,19.0,0,1,0,0,2013-08-30,3,10.0
25794,12,1,0,4.92,1011.0,18.0,0,1,0,0,2013-08-30,4,9.0
25795,12,0,0,6.71,1012.0,18.0,0,1,0,0,2013-08-30,5,6.0
25796,11,0,0,9.84,1013.0,19.0,0,1,0,0,2013-08-30,6,10.0
25797,11,0,0,12.97,1013.0,19.0,0,1,0,0,2013-08-30,7,13.0
25798,11,0,0,14.76,1014.0,21.0,0,1,0,0,2013-08-30,8,13.0
25799,8,0,0,18.78,1014.0,23.0,0,1,0,0,2013-08-30,9,16.0
25800,8,0,0,22.8,1014.0,25.0,0,1,0,0,2013-08-30,10,13.0
25801,6,0,0,27.72,1013.0,26.0,0,1,0,0,2013-08-30,11,10.0
25802,5,0,0,31.74,1012.0,26.0,0,1,0,0,2013-08-30,12,9.0
25803,5,0,0,0.89,1010.0,28.0,0,0,0,1,2013-08-30,17,10.0
25804,6,0,0,3.13,1010.0,25.0,0,0,1,0,2013-08-30,18,13.0
25805,9,0,0,4.92,1010.0,23.0,0,0,1,0,2013-08-30,19,18.0
25806,12,0,0,6.71,1011.0,20.0,0,0,1,0,2013-08-30,20,34.0
25807,9,0,0,8.5,1011.0,21.0,0,0,1,0,2013-08-30,21,36.0
25808,8,0,0,13.42,1011.0,23.0,0,0,1,0,2013-08-30,22,33.0
25809,11,0,0,0.89,1012.0,20.0,0,0,0,1,2013-08-30,23,31.0
25810,12,0,0,0.89,1012.0,17.0,1,0,0,0,2013-08-31,0,34.0
25811,12,0,0,1.79,1011.0,18.0,0,1,0,0,2013-08-31,1,49.0
25812,11,0,0,2.68,1011.0,16.0,0,1,0,0,2013-08-31,2,35.0
25813,11,0,0,4.47,1012.0,16.0,0,1,0,0,2013-08-31,3,43.0
25814,11,0,0,6.26,1011.0,15.0,0,1,0,0,2013-08-31,4,39.0
25815,10,0,0,8.05,1012.0,14.0,0,1,0,0,2013-08-31,5,30.0
25816,10,0,0,9.84,1012.0,15.0,0,1,0,0,2013-08-31,6,18.0
25817,12,0,0,11.63,1013.0,18.0,0,1,0,0,2013-08-31,7,21.0
25818,10,0,0,15.65,1013.0,22.0,0,1,0,0,2013-08-31,8,25.0
25819,9,0,0,4.02,1013.0,24.0,1,0,0,0,2013-08-31,9,27.0
25820,7,0,0,3.13,1013.0,27.0,0,1,0,0,2013-08-31,10,19.0
25821,7,0,0,6.26,1013.0,28.0,0,1,0,0,2013-08-31,11,13.0
25822,6,0,0,9.39,1012.0,29.0,0,1,0,0,2013-08-31,12,12.0
25823,4,0,0,0.89,1012.0,30.0,0,0,0,1,2013-08-31,13,10.0
25824,3,0,0,1.79,1011.0,30.0,0,1,0,0,2013-08-31,14,10.0
25825,2,0,0,1.79,1010.0,31.0,0,0,0,1,2013-08-31,15,14.0
25826,2,0,0,3.13,1010.0,31.0,0,1,0,0,2013-08-31,16,15.0
25827,7,0,0,1.79,1010.0,28.0,0,0,1,0,2013-08-31,17,18.0
25828,10,0,0,2.68,1010.0,25.0,0,0,1,0,2013-08-31,18,21.0
25829,10,0,0,0.89,1010.0,25.0,0,0,0,1,2013-08-31,19,16.0
25830,12,0,0,1.79,1011.0,21.0,0,0,1,0,2013-08-31,20,24.0
25831,14,0,0,0.89,1011.0,19.0,1,0,0,0,2013-08-31,21,17.0
25832,14,0,0,3.13,1012.0,20.0,0,0,1,0,2013-08-31,22,22.0
25833,13,0,0,8.94,1012.0,21.0,0,0,1,0,2013-08-31,23,38.0
25834,13,0,0,12.96,1013.0,20.0,0,0,1,0,2013-09-01,0,55.0
25835,12,0,0,0.89,1013.0,19.0,0,0,0,1,2013-09-01,1,76.0
25836,13,0,0,1.78,1013.0,17.0,0,0,0,1,2013-09-01,2,73.0
25837,12,0,0,1.79,1013.0,16.0,1,0,0,0,2013-09-01,3,55.0
25838,12,0,0,0.89,1013.0,16.0,0,0,0,1,2013-09-01,4,39.0
25839,12,0,0,3.13,1013.0,15.0,0,1,0,0,2013-09-01,5,37.0
25840,12,0,0,6.26,1014.0,15.0,0,1,0,0,2013-09-01,6,40.0
25841,14,0,0,8.05,1014.0,18.0,0,1,0,0,2013-09-01,7,42.0
25842,13,0,0,3.13,1014.0,21.0,1,0,0,0,2013-09-01,8,39.0
25843,12,0,0,6.26,1014.0,23.0,1,0,0,0,2013-09-01,9,35.0
25844,12,0,0,9.39,1014.0,24.0,1,0,0,0,2013-09-01,10,33.0
25845,13,0,0,11.18,1014.0,27.0,1,0,0,0,2013-09-01,11,31.0
25846,11,0,0,1.79,1013.0,28.0,0,0,0,1,2013-09-01,12,35.0
25847,11,0,0,1.79,1013.0,29.0,0,0,1,0,2013-09-01,13,33.0
25848,10,0,0,1.79,1012.0,30.0,0,0,0,1,2013-09-01,14,30.0
25849,9,0,0,1.79,1011.0,30.0,0,0,1,0,2013-09-01,15,42.0
25850,10,0,0,0.89,1012.0,29.0,0,0,0,1,2013-09-01,16,45.0
25851,11,0,0,3.13,1011.0,28.0,0,0,1,0,2013-09-01,17,49.0
25852,13,0,0,6.26,1012.0,27.0,0,0,1,0,2013-09-01,18,55.0
25853,15,1,0,8.05,1012.0,25.0,0,0,1,0,2013-09-01,19,64.0
25854,17,2,0,3.13,1013.0,23.0,1,0,0,0,2013-09-01,20,66.0
25855,16,0,0,0.89,1014.0,23.0,0,1,0,0,2013-09-01,21,69.0
25856,15,0,0,4.02,1015.0,23.0,0,0,1,0,2013-09-01,22,65.0
25857,15,0,0,1.79,1015.0,21.0,1,0,0,0,2013-09-01,23,55.0
25858,15,0,0,0.89,1014.0,19.0,0,0,0,1,2013-09-02,0,71.0
25859,14,0,0,3.13,1014.0,18.0,0,1,0,0,2013-09-02,1,84.0
25860,13,0,0,0.89,1015.0,19.0,0,0,0,1,2013-09-02,2,89.0
25861,14,0,0,0.89,1015.0,18.0,0,1,0,0,2013-09-02,3,29.0
25862,14,0,0,0.45,1015.0,17.0,0,0,0,1,2013-09-02,4,33.0
25863,14,0,0,0.9,1016.0,17.0,0,0,0,1,2013-09-02,5,33.0
25864,12,0,0,1.79,1016.0,16.0,0,1,0,0,2013-09-02,6,41.0
25865,13,0,0,0.89,1017.0,18.0,0,0,0,1,2013-09-02,7,47.0
25866,14,0,0,1.78,1017.0,20.0,0,0,0,1,2013-09-02,8,43.0
25867,13,0,0,2.67,1017.0,23.0,0,0,0,1,2013-09-02,9,44.0
25868,14,0,0,1.79,1017.0,25.0,0,1,0,0,2013-09-02,10,45.0
25869,11,0,0,1.79,1017.0,25.0,0,0,0,1,2013-09-02,11,49.0
25870,12,0,0,1.79,1016.0,26.0,1,0,0,0,2013-09-02,12,43.0
25871,12,0,0,1.79,1016.0,27.0,0,0,0,1,2013-09-02,13,47.0
25872,12,0,0,1.79,1015.0,28.0,0,0,1,0,2013-09-02,14,57.0
25873,12,0,0,3.58,1014.0,28.0,0,0,1,0,2013-09-02,15,55.0
25874,13,0,0,5.37,1014.0,27.0,0,0,1,0,2013-09-02,16,65.0
25875,13,0,0,8.5,1014.0,27.0,0,0,1,0,2013-09-02,17,74.0
25876,13,0,0,10.29,1014.0,25.0,0,0,1,0,2013-09-02,18,74.0
25877,15,0,0,12.08,1014.0,23.0,0,0,1,0,2013-09-02,19,76.0
25878,17,0,0,12.97,1015.0,21.0,0,0,1,0,2013-09-02,20,82.0
25879,17,0,0,14.76,1016.0,21.0,0,0,1,0,2013-09-02,21,89.0
25880,16,0,0,16.55,1016.0,21.0,0,0,1,0,2013-09-02,22,87.0
25881,17,0,0,17.44,1016.0,21.0,0,0,1,0,2013-09-02,23,80.0
25882,17,0,0,19.23,1016.0,19.0,0,0,1,0,2013-09-03,0,82.0
25883,16,0,0,0.89,1016.0,19.0,0,0,0,1,2013-09-03,1,95.0
25884,16,0,0,0.89,1016.0,18.0,1,0,0,0,2013-09-03,2,102.0
25885,16,0,0,0.45,1016.0,18.0,0,0,0,1,2013-09-03,3,96.0
25886,16,0,0,0.89,1016.0,18.0,1,0,0,0,2013-09-03,4,122.0
25887,16,0,0,0.89,1016.0,18.0,0,0,0,1,2013-09-03,5,132.0
25888,16,0,0,1.78,1017.0,19.0,0,0,0,1,2013-09-03,6,112.0
25889,16,0,0,3.13,1017.0,19.0,0,1,0,0,2013-09-03,7,99.0
25890,15,0,0,1.79,1017.0,21.0,1,0,0,0,2013-09-03,8,79.0
25891,16,0,0,0.89,1017.0,22.0,0,0,0,1,2013-09-03,9,66.0
25892,16,0,0,1.78,1018.0,24.0,0,0,0,1,2013-09-03,10,66.0
25893,16,0,0,3.57,1017.0,26.0,0,0,0,1,2013-09-03,11,76.0
25894,15,0,0,4.46,1017.0,26.0,0,0,0,1,2013-09-03,12,80.0
25895,16,0,0,1.79,1016.0,27.0,0,0,1,0,2013-09-03,13,89.0
25896,16,0,0,1.79,1015.0,28.0,0,0,0,1,2013-09-03,14,93.0
25897,16,0,0,3.58,1014.0,28.0,0,0,0,1,2013-09-03,15,98.0
25898,16,0,0,3.13,1014.0,27.0,0,0,1,0,2013-09-03,16,109.0
25899,15,0,0,4.92,1014.0,26.0,0,0,1,0,2013-09-03,17,109.0
25900,15,0,0,6.71,1014.0,25.0,0,0,1,0,2013-09-03,18,115.0
25901,17,0,0,8.5,1015.0,23.0,0,0,1,0,2013-09-03,19,124.0
25902,17,0,0,9.39,1015.0,22.0,0,0,1,0,2013-09-03,20,119.0
25903,16,0,0,12.52,1016.0,23.0,0,0,1,0,2013-09-03,21,101.0
25904,16,0,0,15.65,1016.0,23.0,0,0,1,0,2013-09-03,22,103.0
25905,17,0,0,17.44,1016.0,22.0,0,0,1,0,2013-09-03,23,123.0
25906,17,0,0,19.23,1016.0,21.0,0,0,1,0,2013-09-04,0,133.0
25907,17,0,0,21.02,1016.0,21.0,0,0,1,0,2013-09-04,1,135.0
25908,17,0,0,22.81,1016.0,21.0,0,0,1,0,2013-09-04,2,144.0
25909,17,0,0,23.7,1016.0,21.0,0,0,1,0,2013-09-04,3,160.0
25910,17,1,0,5.81,1016.0,20.0,0,1,0,0,2013-09-04,4,149.0
25911,16,2,0,3.13,1016.0,18.0,0,0,1,0,2013-09-04,5,38.0
25912,16,3,0,4.92,1016.0,19.0,0,0,1,0,2013-09-04,6,38.0
25913,16,0,0,1.79,1017.0,19.0,1,0,0,0,2013-09-04,7,50.0
25914,16,0,0,0.89,1017.0,19.0,0,0,0,1,2013-09-04,8,58.0
25915,17,0,0,0.89,1017.0,20.0,0,0,1,0,2013-09-04,9,62.0
25916,17,0,0,0.89,1017.0,22.0,0,0,0,1,2013-09-04,10,58.0
25917,17,0,0,1.79,1017.0,22.0,0,0,1,0,2013-09-04,11,67.0
25918,16,1,0,4.92,1016.0,22.0,0,0,1,0,2013-09-04,12,77.0
25919,17,2,0,1.79,1016.0,21.0,0,0,0,1,2013-09-04,13,85.0
25920,17,3,0,3.58,1015.0,21.0,0,0,0,1,2013-09-04,14,74.0
25921,17,4,0,1.79,1015.0,22.0,0,0,1,0,2013-09-04,15,72.0
25922,17,5,0,4.92,1015.0,22.0,0,0,1,0,2013-09-04,16,68.0
25923,16,0,0,6.71,1015.0,21.0,0,0,1,0,2013-09-04,17,68.0
25924,17,1,0,7.6,1015.0,21.0,0,0,1,0,2013-09-04,18,70.0
25925,17,0,0,8.49,1015.0,20.0,0,0,1,0,2013-09-04,19,65.0
25926,17,1,0,0.45,1015.0,20.0,0,0,0,1,2013-09-04,20,81.0
25927,18,2,0,1.34,1015.0,20.0,0,0,0,1,2013-09-04,21,90.0
25928,17,3,0,2.23,1015.0,20.0,0,0,0,1,2013-09-04,22,86.0
25929,16,4,0,4.92,1015.0,18.0,0,1,0,0,2013-09-04,23,67.0
25930,14,0,0,0.89,1016.0,18.0,0,0,1,0,2013-09-06,0,62.0
25931,14,0,0,0.89,1016.0,18.0,0,0,0,1,2013-09-06,1,61.0
25932,14,0,0,1.78,1016.0,18.0,0,0,0,1,2013-09-06,2,68.0
25933,15,0,0,2.67,1016.0,18.0,0,0,0,1,2013-09-06,3,67.0
25934,15,0,0,0.89,1016.0,18.0,0,0,1,0,2013-09-06,4,72.0
25935,15,0,0,0.45,1016.0,18.0,0,0,0,1,2013-09-06,5,65.0
25936,14,1,0,3.13,1016.0,18.0,0,0,1,0,2013-09-06,6,64.0
25937,15,2,0,3.13,1017.0,18.0,1,0,0,0,2013-09-06,7,55.0
