uid,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
6442,1,1,113.56362,22,202.24,15,1,0,14,54,1,0,235,3,19,1,22.85,187,1,226,1
6443,1,4,118.58282,5,48.45,0,18,0,1,40,1,0,1,3,2,7,14.8,33,7,40,1
6444,1,0,122.8523499,0,54.82596793,18.15762323,1,1.210144568,1,18,1,0,1,4,1,0,2.744923424,37,3,34.49320081,1
6445,123,236,-1,16,113.59,58.32,1,364.64,1,1,13,0,1,13,10,131,104.98,36,119,170,0
6446,1,2,118.36052,74,60.62,83.81,1,0.17,38,32,1,0,1,6,32,5,79.3,75,1,93,1
6447,1,17,-1,10,66.96,0,1,0,4,61,1,0,1,3,15,12,117.07,30,9,46,1
6448,9,30,111.53714,0,74.4,0,84,43.69,1,4,1,0,1,2,2,4,82.04,113,13,49,0
6449,0,0,114.06931,0,68.5,27.37,3,70.51,2,76,1,0,1,2,0,0,2.16,89,2,50,1
6450,1,1,-1,0,39.00650642,43.58309,1,0.364181466,1,0,1,0,1,1,1,1,-0.284258625,14,2,36.92116758,1
6451,1,2,113.65302,4,76.99,19.27,1,53.66,8,17,1,0,1,6,12,10,16.98,81,3,83,1
6452,1,1,114.8333,89,86.98,30.33,64,38.95,11,232,1,0,1,3,4,1,160.44,41,14,73,0
6453,0,0,-1,0,85.87427611,28.90408045,1,0,1,3,1,0,1,10,1,0,4.685029392,106,1,82.45389654,0
6454,1,12,114.867398,0,150.0338582,39.996312,1,1.516548132,1,4,1,0,1,4,0,8,-1,97,2,138.2599407,0
6455,165,382,-1,7,76.5,26.22,1,57.09,99,47,1,139,1,5,10,107,130,58,32,111,1
6456,1,1,120.3842559,0,131.3564257,12.52739557,1,259.0546046,1,2,1,0,1,2,5,1,26.56045237,92,1,128.0532739,0
6457,0,0,114.05388,12,25.67,33.64,2,0,3,17,1,0,1,8,50,0,14.2,122,12,27,1
6458,0,0,120.28822,6,72.79,91.54,1,154.36,1,0,1,0,1,1,74,0,60.96,146,27,17,0
6459,1,0,126.2407277,0,88.92855536,20.57915325,1,68.71668065,2,9,1,0,1,8,24,4,99.87962975,49,1,111.1415548,1
6460,1,19,104.37502,82,41.48,29.18,1,28.26,1,17,1,0,1,15,1,14,82.36,3,19,38,0
6461,1,1,119.91961,0,34.811841,18.44656094,1,16.35456234,1,11,1,0,1,10,12,1,20.2121834,17,1,46.67954705,0
6462,1,6,120.16502,0,179.16,9.12,9,440.07,1,62,1,0,1,8,9,6,7.36,174,1,96,1
6463,168,19,104.72651,0,107.55,6.27,1,26.83,3,12,33,0,1,29,87,11,-1,92,10,97,0
6464,12,5,-1,0,87.65,34.42,1,0.58,1,13,76,0,1,10,2,9,-1,52,41,64,0
6465,1,1,-1,0,37.45375452,35.0018036,1,0,1,19,1,0,1,4,54,3,2.152121781,5,2,42.25134754,1
6466,19,166,118.12581,86,40.91,10.54,1,1.13,1,25,1,151,1,11,38,27,126.73,43,1,43,1
6467,1,7,116.38791,7,90.16,9.52,1,41.02,1,2,1,0,1,26,8,9,10.83,25,15,98,1
6468,0,0,106.2623,0,156.92,8.28,1,224.19,13,41,1,0,1,13,111,0,-1,124,1,129,1
6469,0,0,118.30532,0,80.11,13.96,1,51.47,2,65,1,0,1,1,160,0,-1,71,2,67,1
6470,1,2,-1,0,39.65,67.81,1,2.47,1,29,1,0,1,16,1,2,-1,28,7,71,1
6471,2,2,118.011,0,46.9,0,43,0,1,1,1,0,1,36,41,5,42.86,16,5,31,1
6472,109,50,114.06931,99,54.76,44.08,1,5.19,7,56,1,136,1,6,1,11,155.79,28,3,28,1
6473,0,0,116.1547976,0,36.21849919,10.92045856,1,34.08410166,1,12,1,0,1,5,0,0,3.293626904,41,1,30.79978617,1
6474,12,12,118.58282,40,39.6,42.65,1,1.91,5,176,1,0,1,3,63,11,113.88,37,71,60,0
6475,1,1,125.31262,0,54.29,7.92,1,9.67,14,36,1,0,1,2,74,1,-1,35,1,72,1
6476,0,0,120.16502,0,66.36,8.22,1,25.89,2,13,1,151,1,11,23,0,-1,70,2,27,1
6477,1,43,113.26762,0,52.71,48.3,119,0,4,213,1,57,1,16,173,2,121.52,50,6,62,1
6478,1,1,119.1072077,0,86.58247902,7.322651683,1,78.91273965,1,11,1,0,1,12,1,3,49.1647182,37,1,89.47957471,0
6479,1,1,114.27912,5,79.8,11.9,1,51,2,12,19,0,1,14,10,2,115.48,45,1,36,1
6480,2,17,118.011,9,90.56,35.33,1,114.44,46,16,1,0,1,5,2,3,8.64,89,8,42,1
6481,1,1,119.1457539,0,62.77478844,22.51610494,1,42.65007832,1,14,1,0,1,2,3,1,16.19272924,17,2,67.1600239,1
6482,0,0,-1,0,38.91874532,11.62472085,1,37.83168033,1,6,1,0,1,1,0,0,-0.069345796,14,1,33.12628927,1
6483,21,34,114.06931,0,101.7,7.25,1,30.7,6,11,1,0,1,9,55,11,-1,98,2,79,1
6484,0,0,-1,0,57.81,16.42,4,98.44,1,14,1,182,1,57,102,0,1.21,74,7,56,1
6485,0,0,-1,0,79.93,3.31,1,2.56,1,56,1,0,1,3,19,0,-1,67,2,61,1
6486,1,9,-1,1,79.15,15.83,1,0,1,5,1,0,1,21,23,7,0.14,45,12,82,1
6487,0,0,114.05388,71,102.29,6.55,4,22.12,6,6,1,125,1,2,21,0,125.59,93,1,45,1
6488,8,133,114.05388,4,37.52,22.8,1,16.09,1,12,1,0,1,13,0,2,3.05,23,3,23,1
6489,18,7,-1,0,232.97,30.88,1,28.4,2,15,1,0,1,10,5,2,-1,52,20,231,1
6490,0,0,119.94722,75,79.66,40.23,1,10.77,11,8,1,0,1,29,3,0,137.12,117,1,13,1
6491,0,0,118.7422919,0,27.47790731,30.30356329,1,13.56659885,1,0,1,0,1,1,0,0,0.851260914,8,2,24.91834268,0
6492,1,13,119.119,11,40.31,44.83,1,1.9,4,48,1,0,1,6,64,5,22.48,66,3,21,1
6493,1,1,116.662409,0,58.20655104,4.529623078,1,1.009044536,1,3,1,0,1,12,1,1,-0.193420156,48,2,37.2014061,0
6494,1,1,87.56275,18,27.82,12.85,1,0.29,1,11,1,0,1,28,63,1,45.99,37,7,13,0
6495,0,0,112.2465,4,9.86,11.91,3,6.74,1,0,1,0,1,1,5,0,35.36,15,2,11,0
6496,0,0,112.74427,0,17.33,0,1,0,1,129,1,0,1,3,0,0,0.02,29,1,5,1
6497,1,1,114.93194,6,51.98,17.4,1,5.26,2,7,1,0,1,7,35,1,62.58,52,5,49,0
6498,1,1,119.43422,42,1094,66.36,1,0,52,1,99,0,1,25,75,1,71.03,123,39,58,1
6499,1,1,113.2797383,0,208.1190703,14.89402178,1,31.55780201,1,4,1,0,1,16,3,0,-1,267,2,234.3254491,0
6500,106,181,-1,6,1106,13.22,1,21.66,1,3,1,56,1,14,12,23,52.07,58,2,59,1
6501,1,6,120.07765,9,71.63,2.39,1,54.96,3,125,107,0,1,5,6,11,22.81,72,3,82,1
6502,1,1,113.6936749,0,203.6144456,9.286818093,1,41.15929442,1,4,1,0,1,16,3,0,26.63071223,267,2,192.1247411,0
6503,1,1,120.18461,0,55.85,10.46,1,0.95,1,0,1,0,1,1,23,1,-1,50,6,45,1
6504,9,29,116.38791,0,43.99,16.1,1,36.28,1,55,1,0,1,4,0,4,-1,25,1,43,1
6505,0,0,113.26762,22,46.88,24.49,80,0.18,15,32,1,0,1,4,90,0,204.83,167,12,49,1
6506,1,1,-1,0,107.277876,0,1,0,1,42,1,0,1,2,1,0,-1,37,10,96.80976113,0
6507,1,1,104.07555,9,88.16,4.74,1,102.36,13,6,1,0,1,6,2,1,8.77,93,2,66,1
6508,1,3,112.96831,0,74.57,1.37,129,20.25,1,131,1,0,1,2,57,6,132.15,222,1,31,1
6509,1,7,-1,0,138.78,7.77,1,0,1,30,1,0,1,18,43,3,-1,145,15,108,1
6510,118,34,114.27912,10,127.16,26.65,1,81.4,7,19,39,0,1,3,4,25,38.34,53,31,104,1
6511,140,52,-1,0,35.25,12.15,1,0.21,1,12,1,0,1,5,47,27,-1,43,1,17,1
6512,45,57,-1,14,69.31,15.27,34,37.33,2,38,1,0,1,4,0,9,51.38,12,5,31,0
6513,0,0,121.54355,23,79.67,24.74,7,38.05,2,14,1,0,1,17,1,0,29.37,76,3,63,1
6514,1,3,104.07555,10,50.66,2.99,1,34.2,1,18,1,0,1,3,2,13,10.09,24,3,57,1
6515,131,435,-1,0,94.17,19.56,1,4.07,2,51,1,0,1,12,55,40,-1,96,1,39,1
6516,9,67,121.47262,0,92.27,40.54,1,12.24,3,3,1,0,1,6,37,54,-1,55,1,101,1
6517,11,13,-1,8,93.12,52.47,5,0,1,64,1,0,1,2,3,12,11.43,217,2,61,1
6518,1,55,104.07555,19,165.24,23.96,1,124.9,1,7,255,0,1,18,11,37,141.49,25,39,68,1
6519,1,1,117.0697579,0,33.20033847,16.99239078,1,31.37347096,1,30,1,0,1,2,5,2,9.17712969,36,2,23.53140277,0
6520,0,0,110.34331,0,85.42,18.47,4,0,1,8,1,0,205,25,7,0,0.9,57,3,51,1
6521,17,69,119.52372,0,33.53,14.73,1,50.54,1,41,1,0,1,6,19,23,15.22,12,13,31,1
6522,0,0,104.07555,0,33.96,15.69,1,16.82,1,155,1,0,1,2,1,0,0.02,8,4,45,1
6523,0,0,109.14711,0,28.77,-1,1,3.55,1,17,1,0,1,10,7,0,-1,34,1,11,1
6524,3,21,114.27912,7,59.47,16.52,1,30.76,12,1,1,0,1,30,17,23,18.59,77,1,23,1
6525,1,2,114.05388,31,21.7,57.61,1,9.36,2,10,1,0,1,3,19,21,7.03,10,2,20,1
6526,1,8,113.41933,29,141.56,17.94,1,137.4,1,96,1,0,1,14,3,28,58.02,94,6,130,1
6527,1,13,115.35222,35,19.79,20.58,1,11.16,1,103,1,0,1,5,0,6,75.6,33,1,21,1
6528,1,0,116.4656899,0,100.2256276,17.2471215,1,64.44604366,1,12,1,0,1,10,3,0,-1,70,1,72.59748804,1
6529,1,1,108.9356,53,114.94,12.59,1,29.77,1,7,1,0,1,8,40,5,54.15,128,7,125,1
6530,1,1,126.76951,41,74.98,0.77,16,5.89,10,51,1,97,1,13,17,1,58.63,67,1,85,1
6531,213,226,126.62252,15,176.62,15.85,4,17.35,27,62,1,0,1,7,116,70,127.88,273,13,271,1
6532,46,10,120.61312,49,80.6,32.06,1,62.28,6,17,1,62,1,18,30,1,48.84,161,1,16,1
6533,1,1,-1,0,40.85782253,48.99904171,1,0.956805672,1,0,1,0,1,1,0,1,0.528320916,17,2,38.78915249,0
6534,1,0,117.8091282,0,61.15819841,8.569071805,1,156.7913999,1,2,1,0,1,3,6,0,1.462812545,20,1,67.33938988,0
6535,0,0,120.61312,0,37.3,6.15,1,22.19,11,0,1,0,1,1,37,0,-1,68,1,1,1
6536,90,212,-1,4,119.3,10.46,1,62.55,2,14,1,0,1,6,13,2,3.86,97,34,99,0
6537,0,0,-1,0,39.68,6.26,1,5.31,1,11,1,0,1,5,24,0,-1,17,1,38,1
6538,1,0,115.0547407,0,194.0089415,41.0312158,1,7.482559005,2,63,1,0,1,18,2,0,100.9201293,61,75,133.4237542,0
6539,0,0,-1,6,146.83,47.43,1,0.85,1,15,1,0,1,18,25,0,6.13,119,18,147,0
6540,1,9,117.60101,0,89.66,31.46,1,0,2,15,1,0,1,14,1,2,0.02,54,13,80,1
6541,1,1,-1,0,63.79,0,1,0,1,10,1,0,1,5,75,1,-1,104,1,41,1
6542,37,12,110.34331,35,224.7,21.55,1,70.71,1,2,1,0,1,158,14,13,52.57,146,22,268,1
6543,1,1,119.0966605,7,35.88778584,20.31487386,1,32.89951404,1,7,1,0,1,7,6,2,18.7425756,30,2,33.43185947,1
6544,1,1,-1,0,107.719575,14.3912816,1,0.970853307,1,47,1,0,1,7,9,1,22.07364354,37,1,82.9201284,0
6545,0,0,-1,9,33.86,29.85,1,0.5,1,60,1,0,1,9,43,0,15.76,8,1,45,1
6546,0,0,116.032646,63,38.95,39.69,24,25.28,1,5,1,0,1,24,8,0,203.08,89,2,28,1
6547,1,0,113.0039147,18,20.62350124,24.71105196,1,22.44100746,1,0,1,0,1,1,1,0,55.29335288,15,1,17.35186766,0
6548,1,0,124.8731782,0,62.6061302,33.38631485,1,236.6731935,1,5,1,0,1,3,1,0,63.93009137,22,20,77.79383769,0
6549,0,0,-1,12,81.75345877,31.65380688,1,0,1,43,1,0,1,4,37,0,149.3885801,12,2,16.22247536,0
6550,193,248,120.74922,4,77.01,51.23,1,32.2,19,72,1,0,1,23,1,136,124.96,144,45,100,0
6551,1,17,109.14711,48,153.53,0,1,22.69,38,203,1,0,1,4,66,68,143.06,377,41,203,1
6552,64,208,-1,4,49.63,36.14,1,76.61,11,154,1,0,1,5,4,9,126.73,21,8,40,0
6553,1,2,127.98685,0,71.45,31.68,38,20.87,3,19,1,0,1,8,53,2,-1,93,1,50,1
6554,186,92,113.02431,1,69.76,18.95,1,166.77,1,60,1,0,1,8,1,54,8.98,51,24,75,1
6555,0,0,-1,0,62.33,23.96,1,12.1,3,62,87,0,1,3,17,0,0,35,9,36,1
6556,1,12,120.18461,0,227.32,55.65,1,0,38,6,1,0,1,21,115,11,-1,350,2,145,1
6557,1,0,114.3194844,0,26.46532231,70.24597854,1,11.50475175,1,10,1,0,1,2,0,0,40.65554321,13,1,21.49640442,0
6558,1,1,113.41933,11,32.41,34.08,1,0.25,1,17,1,0,1,8,102,1,59.04,55,3,19,1
6559,0,0,104.07555,0,39.13,26.39,3,59.88,1,2,17,0,1,18,5,0,1.01,23,4,29,1
6560,1,13,118.011,7,51.43,33.96,1,220.88,4,3,17,0,1,32,40,2,105.75,30,9,63,1
6561,163,93,121.00093,0,105.61,14.87,12,202.09,7,45,71,0,1,7,4,30,11.67,38,10,111,0
6562,0,0,112.0261681,5,55.20429403,37.05425081,1,3.182184399,1,7,1,0,1,2,2,0,97.82067192,76,4,47.8076124,0
6563,0,0,-1,0,52.52,0,1,0.8,1,2,1,0,1,17,0,0,-1,89,4,38,1
6564,21,62,118.12581,47,156.93,35.23,1,0.97,5,101,95,0,21,17,1,22,46.98,385,15,120,1
6565,0,0,115.1806576,0,36.05115895,50.05460038,1,7.364730187,1,0,1,0,1,10,16,0,12.56531405,8,4,27.13211441,0
6566,1,11,120.08366,29,77.44,10.86,1,32.34,2,79,1,0,1,7,1,2,213.87,62,1,94,1
6567,0,0,122.27011,54,89.1,2.28,31,7.09,6,21,1,0,1,19,66,0,92.2,46,1,59,1
6568,0,0,116.38791,10,76.77,50.72,1,36.47,1,118,1,0,1,26,76,0,62.93,66,15,63,1
6569,1,1,118.7609,32,183.56,30.82,1,311.75,1,14,1,0,1,1,32,1,31.06,1,9,240,0
6570,16,17,114.27912,0,116.59,20.19,1,23.23,1,32,1,0,1,40,18,11,0.66,107,3,87,1
6571,0,0,121.2087378,0,21.65656021,28.77300855,1,11.79457914,1,0,1,0,1,3,1,0,-1,12,1,19.17279951,1
6572,62,185,116.38791,93,175.76,6.2,6,141.92,8,1,17,0,1,30,39,42,98.96,94,2,194,1
6573,1,1,124.1846152,10,105.7890226,12.35119355,1,3.787021873,15,52,1,0,1,8,1,1,165.6930434,95,2,53.41256236,0
6574,0,0,117.1853961,24,23.65033784,37.98559553,1,10.44553804,1,0,1,0,1,1,0,0,45.03574318,15,1,12.30655654,0
6575,152,450,-1,9,201.15,9.85,1,60.67,51,11,1,6,1,22,10,52,60.2,98,14,189,1
6576,144,446,120.61312,8,563.09,34.06,1,58.98,31,35,1,0,1,21,2,28,22.18,204,126,267,0
6577,82,55,108.9356,30,121.46,13.31,1,72.05,20,18,1,0,1,34,32,16,29.38,99,17,115,1
6578,61,73,-1,3,99.72,4.76,1,58.8,6,32,1,0,1,13,156,15,19.63,133,3,58,1
6579,0,0,-1,41,85.41,14.7,146,44.63,10,10,1,0,1,38,36,0,57.52,322,11,64,1
6580,1,1,113.26762,11,53.52,69.56,1,0.68,2,77,50,0,1,3,10,1,14.9,82,1,18,1
6581,0,0,118.011,0,33.68,28.83,37,35.99,1,9,1,0,1,4,94,0,36.31,17,3,19,1
6582,1,8,-1,17,66.41,45.15,4,63.36,1,75,1,0,1,10,140,6,14.89,37,10,47,0
6583,0,0,-1,0,37.35,5.78,1,34.5,5,14,1,0,1,4,92,0,0.96,30,2,28,0
6584,1,1,-1,0,61.14488158,15.24555255,1,40.66218519,1,0,1,0,1,1,1,1,-1,24,2,50.81498173,0
6585,0,0,120.07765,2,25.02,34.74,1,9.89,1,12,1,0,1,15,30,0,39.43,35,1,3,1
6586,1,6,120.08366,8,45.54,8.98,1,0.38,2,0,1,0,1,1,15,3,11.18,234,1,26,0
6587,1,1,120.34272,0,98.61,13.97,2,30.41,22,17,1,0,1,7,9,1,4.85,85,1,48,1
6588,47,207,-1,6,72.97,16,1,97.5,2,12,1,0,1,21,16,37,40.06,33,4,62,1
6589,1,1,113.22668,8,90.51,3.33,1,58.43,2,30,1,0,1,13,10,1,7.98,98,14,63,1
6590,1,13,113.26762,0,152.36,45.82,1,2.09,2,8,1,0,1,29,9,8,-1,98,6,119,0
6591,232,289,118.58282,45,56.7,20.33,9,73.36,7,2,1,0,1,4,13,63,52.34,21,7,55,1
6592,0,0,120.57872,32,24.04,35.29,2,0.89,1,47,15,0,1,2,9,0,32.7,21,1,15,1
6593,1,1,111.0789204,0,38.70606458,4.726933408,1,23.40602041,1,1,1,0,1,3,33,1,15.72370126,15,1,29.32917364,1
6594,0,0,120.28822,54,375.59,55.91,5,34.79,10,59,1,0,1,9,55,0,158.1,266,71,275,1
6595,98,214,-1,0,181.47,43.62,2,0,56,9,1,66,1,13,36,34,1.57,153,10,200,1
6596,4,30,118.58282,0,54.22,9.9,9,650.8,1,75,1,0,1,3,37,11,-1,29,3,47,1
6597,75,10,114.27912,11,62.32,42.82,1,0.75,1,1,1,0,1,24,1,8,15.39,54,1,52,1
6598,1,9,109.50942,27,115.49,33.8,1,0,14,0,1,0,1,1,14,2,31.04,68,7,168,1
6599,0,0,121.00093,10,86.18,24.63,1,176.7,1,1,1,0,1,3,1,0,9.08,39,22,81,0
6600,0,0,-1,35,63.59,5.22,1,75.78,1,67,1,72,1,6,60,0,66.07,58,2,41,1
6601,9,19,117.27562,0,88.06,92.08,1,0,3,37,1,66,1,14,58,14,-1,60,6,77,1
6602,1,3,119.9351876,0,125.6424783,22.31260128,1,89.4801338,1,1,1,0,1,3,2,3,66.64102933,52,1,149.9974449,0
6603,1,0,-1,0,31.86638048,51.00678204,1,0.370505261,1,3,1,0,1,2,1,0,0.346341874,24,3,19.11286049,1
6604,0,0,126.76951,56,51.96,20.18,1,49.8,1,1,108,0,143,23,71,0,19.03,43,2,40,1
6605,1,1,111.53714,45,29.44,0,1,6.36,2,135,1,0,1,7,6,2,90.05,31,2,30,1
6606,0,0,-1,0,35.25,21.11,1,8.81,1,13,1,0,1,6,6,0,0.06,50,13,10,1
6607,1,14,112.73012,40,35.85,14.05,1,27.91,1,24,1,0,1,17,32,20,39.37,51,2,23,1
6608,0,0,-1,0,82.27300225,39.02141319,1,0.143792533,1,7,1,0,1,5,4,0,160.8291656,117,2,45.75274372,0
6609,0,0,113.02431,0,153.09,14.14,38,65.49,35,8,47,0,1,26,88,0,37.37,268,3,70,1
6610,1,1,-1,35,21.76,29.18,1,0.07,2,180,1,121,1,2,33,1,130.32,22,2,25,1
6611,174,51,104.07555,0,31.49,39.89,1,0.22,1,120,296,0,1,5,1,15,-1,14,7,24,0
6612,1,24,118.7609,6,62.11,21.4,1,2.66,11,160,87,0,1,2,16,4,11.48,32,8,83,0
6613,0,0,119.9107676,4,32.03789864,11.06852218,1,22.77959905,1,0,1,0,1,1,1,0,73.16120725,4,1,13.92460859,0
6614,1,19,114.4936,0,764,13.8,1,21.13,4,18,1,0,1,4,2,2,-1,46,1,61,1
6615,0,0,102.97543,0,30.03,30.89,1,2.27,1,23,1,0,1,6,28,0,0.41,8,4,38,0
6616,1,1,118.58282,4,33.8,26.62,19,13.28,1,59,1,0,1,6,37,1,22.77,10,3,25,1
6617,0,0,113.3667,0,57.34,27.89,10,0,2,0,1,0,1,1,86,0,9.75,51,10,63,1
6618,1,16,-1,0,158.37,34.77,1,53.43,21,3,1,0,1,21,10,6,-1,118,5,171,1
6619,1,2,-1,13,413.98,9.68,1,79.2,3,2,1,0,1,103,14,5,15.84,216,7,165,1
6620,1,1,104.07102,18,75.54,20.47,1,78.67,51,46,79,83,1,9,1,1,89.53,92,18,84,1
6621,0,0,-1,144,37.96,43.22,1,0,2,52,1,0,1,5,11,0,223.1,85,8,46,1
6622,0,0,-1,0,101.99,40.86,1,14.9,4,0,1,0,1,1,4,0,-1,88,4,103,1
6623,77,123,118.011,16,124.68,0,1,0,1,1,1,106,1,55,6,10,15.36,169,14,133,1
6624,0,0,101.82436,0,36.14,18.09,29,28.62,1,8,1,0,1,26,18,0,40.25,24,3,26,1
6625,1,1,125.31262,0,61.84502638,31.56860236,1,211.5628824,1,2,1,0,1,1,6,3,47.94432115,108,20,73.41925992,0
6626,1,9,106.52262,0,98.27,4.33,1,63.67,1,81,32,0,1,2,22,2,-1,121,1,69,1
6627,0,0,115.07786,77,104.12,27.63,1,38.9,3,1,8,0,1,9,16,0,76.93,87,2,63,1
6628,1,1,115.239208,0,115.8371322,16.91206638,1,57.26056771,3,14,1,0,1,10,3,1,3.915904766,96,9,103.3379253,1
6629,125,30,113.41933,18,184.06,22.38,1,6.7,1,156,1,0,1,17,58,3,249.14,63,3,60,1
6630,1,1,120.08366,103,35,23.47,3,39.36,6,12,1,0,1,6,1,4,108.61,56,10,42,1
6631,1,1,104.1715992,0,77.50412601,19.57228831,1,36.96976924,1,1,1,0,1,2,2,0,31.31751426,36,4,74.40869175,0
6632,0,0,114.06931,0,78.86,24.39,4,55.02,1,40,1,0,1,9,3,0,3.04,64,4,47,1
6633,12,48,109.49282,32,228.94,21.89,94,85.93,5,4,1,0,1,32,1,10,111.02,285,4,218,1
6634,1,15,111.95132,0,40.92,19.55,1,0,1,80,1,0,1,6,19,5,-1,25,13,34,1
6635,1,1,118.12581,10,57.06,0.75,1,15.5,17,55,1,165,1,17,2,1,84.47,82,1,50,1
6636,1,3,121.47262,8,151.37,10.43,53,127.39,5,59,1,105,1,19,4,2,59.11,241,5,139,1
6637,1,0,116.3720644,0,51.19015004,20.27132335,1,16.02643488,1,2,1,0,1,9,1,0,-1,37,2,32.55605022,1
6638,1,1,119.9306679,0,65.46546281,21.98118974,1,137.241674,1,4,1,0,1,3,66,1,0.029691666,41,2,55.01982372,1
6639,0,0,120.28822,0,235.42,4.41,1,0,1,11,1,0,1,9,0,0,-1,319,1,149,1
6640,83,248,-1,8,313.98,0,7,0,8,80,1,75,1,10,66,48,13.62,276,22,271,1
6641,1,20,-1,21,91.13,43.16,1,34.85,1,16,1,0,1,11,36,4,21.01,15,4,62,1
6642,1,1,102,15,144.43,33.55,149,71.7,1,12,1,0,1,14,13,1,37.47,59,2,146,1
6643,90,170,114.47025,0,92.37,5.22,1,23.74,1,4,1,0,1,5,7,9,-1,27,3,85,1
6644,1,54,104.07555,24,64.71,61.79,1,489.66,8,62,56,0,1,5,78,26,118.43,97,8,49,0
6645,0,0,118.18012,0,32.28,7.72,5,0,5,18,1,0,198,13,1,0,4.58,28,1,16,1
6646,0,1,115.3803397,10,47.36542327,36.10780555,1,24.35470213,1,0,1,0,1,15,0,0,23.10793106,39,4,63.77429477,1
6647,1,1,116.69096,33,21.76,28.11,17,21.36,1,22,1,0,1,2,22,4,137.9,27,1,19,1
6648,0,0,119.119,4,59.33,51.07,1,100.21,1,100,1,0,1,2,8,0,13.21,30,13,45,0
6649,1,1,-1,7,133.5383664,35.00601234,1,0.153617986,1,5,1,0,1,4,4,1,71.14691669,14,2,146.6225833,0
6650,184,123,118.7609,0,63.05,3.88,1,87.18,1,26,1,0,1,3,1,17,0.01,15,1,40,1
6651,0,0,108.9356,0,35.34,27.17,23,54.11,1,0,1,0,1,1,95,0,36.52,39,15,36,1
6652,0,0,121.47262,7,30.29,49.96,1,6.18,2,47,1,123,26,12,81,0,72.94,24,2,22,1
6653,0,0,116.96701,0,99.44,2.79,19,23.8,1,3,1,0,1,21,2,0,18.89,90,6,91,0
6654,128,228,-1,0,133.62,33.61,22,106.54,6,3,60,0,1,31,24,51,2.1,43,13,100,1
6655,10,32,113.26762,11,46.94,42.1,1,71.01,4,1,1,0,1,13,2,7,79.01,20,11,47,1
6656,1,1,121.2971391,0,78.13544206,40.12191872,1,216.9984187,1,2,1,0,1,1,6,0,46.1238848,67,20,88.89898908,1
6657,0,0,117.2033172,4,21.44754113,19.42672604,1,7.226043677,1,0,1,0,1,1,5,0,81.5225438,4,1,20.77784518,0
6658,0,0,116.96701,0,139.08,-1,1,25.2,1,12,1,0,1,2,2,0,-1,33,1,69,1
6659,1,1,118.3180519,0,79.25399712,14.08788806,1,17.83831596,2,0,1,0,1,6,1,1,14.18315073,27,1,35.64588668,1
6660,1,2,113.65302,4,125.35,21.76,1,78.67,2,1,1,0,1,10,4,2,3.66,105,4,135,1
6661,1,6,118.7609,0,135.97,11.81,1,15.56,9,1,251,0,1,7,1,3,-1,115,2,105,1
6662,1,1,110.38412,34,21.36,24.73,1,0,1,22,1,0,1,17,58,1,133.21,114,4,15,1
6663,0,0,111.31512,4,20.49,37.72,104,2.71,1,6,1,0,1,35,20,0,117.85,42,1,9,1
6664,0,0,-1,0,45.19070418,17.08253058,1,17.36075725,1,0,1,0,1,1,0,0,0.097760427,26,1,41.41272672,0
6665,0,0,113.14675,0,35.32,30.74,1,28.06,1,0,1,0,1,1,21,0,-1,5,5,44,1
6666,0,0,110.34331,6,21.84,11.74,1,0,1,62,1,0,1,1,26,0,23.48,12,2,33,1
6667,1,0,118.5183394,8,52.97817025,13.26288157,1,22.21590008,1,42,1,0,1,2,19,11,109.6847611,13,1,45.2298971,0
6668,1,5,120.57872,56,99.8,26.26,1,56.25,3,1,1,0,1,18,2,7,69.04,98,9,115,0
6669,0,0,116.032646,19,22.18,78.48,1,0,1,0,1,0,1,1,31,0,21.91,24,1,22,1
6670,1,1,116.38791,0,102.73,14.83,1,193.85,1,26,258,0,1,1,1,1,-1,55,1,127,1
6671,0,0,112.96831,0,57.98,33.74,99,0,1,34,1,0,1,13,82,0,60.4,8,14,57,1
6672,1,1,112.96831,0,102.23,0,1,121.59,2,0,1,0,1,1,11,1,0,47,15,98,1
6673,0,0,-1,39,86.36,10.73,1,0,12,70,1,0,1,3,121,0,161,33,3,105,0
6674,1,7,-1,0,54.28,27.05,22,74.48,1,3,320,0,1,3,10,13,21.75,27,1,56,1
6675,1,1,112.96831,0,63.82,8.2,1,17.5,10,28,1,0,1,14,68,1,0,48,1,38,1
6676,0,0,114.05388,34,24.12,62.52,51,0,1,36,1,0,1,3,15,0,270.95,6,4,33,0
6677,0,0,115.5165602,11,48.71919282,14.89902604,1,38.09368318,1,4,1,0,1,3,0,0,72.08966818,39,1,55.30119714,0
6678,0,0,114.05388,29,53.94,28.29,1,0,1,1,1,0,1,5,2,0,68.25,206,52,53,1
6679,122,52,106.62012,31,62.63,32.95,1,579.84,4,5,1,0,1,15,24,37,52.48,45,17,53,1
6680,1,1,113.0978014,0,105.4190738,13.02538276,1,461.3382262,1,25,1,0,1,12,1,1,6.38284768,101,1,80.44255083,0
6681,0,0,119.4464,7,44.05,77.01,1,21.89,1,12,1,0,1,21,8,0,46.75,39,35,65,1
6682,1,41,123.40612,0,118.63,17.86,1,0,1,7,1,0,1,3,7,2,-1,30,1,31,1
6683,133,118,-1,39,97.42,0,62,0,6,46,1,0,1,3,41,15,101.72,104,1,75,1
