content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
用一段时间在来评价哦,2023-02-25 14:13:18,3.0,2.0,星光色,128GB,2022-12-29 20:06:26,j***9,58.0
"用了一段时间才来评论的，京东购物没得话说，家里大小物件它全包了。
上个手机是华为，用了几年内存不足，这次老公送了苹果14，用起来很流畅，反应很快，目前为止没有出现任何状况！",2023-05-03 19:27:01,5.0,2.0,蓝色,256GB,2023-04-03 20:10:04,等***街,30.0
手感很棒，是我喜欢的.续航能力也可以的，京东配送也超快，哈哈哈，最爱这个蓝色，真的太好看了，希望apple可以多出一些好看的蓝色，哈哈哈！,2023-05-06 09:58:41,5.0,2.0,蓝色,256GB,2023-04-30 21:44:43,倔***3,6.0
给妈妈买的，别的平台便宜几十块，但还是选择京东，觉得有保障，手机运行速度特别快，蓝色很显干净，妈妈拿着大小也合适！推荐,2023-05-16 10:49:04,5.0,2.0,蓝色,256GB,2023-05-15 09:13:02,j***g,1.0
"外形外观：好，线条流畅
屏幕音效：好，效果好，音效棒
拍照效果：好，清晰度高
运行速度：好，很快，用的比较舒服
待机时间：好，挺长，不用天天充电了。
其他特色：好",2023-04-20 11:14:42,5.0,2.0,午夜色,256GB,2023-04-14 17:12:05,j***C,6.0
"外形外观：外形外观：手机外观时尚，尺寸大小中规中矩，到手握着也不费力
屏幕音效：屏幕清晰，且不刺眼，6.1寸大小刚刚合适，音效也非常好
拍照效果：拍出来的效就是实物，很清晰，就是差了长焦镜头
运行速度：新的电池非常ok，可以轻松玩一天",2023-04-30 21:58:00,5.0,4.0,午夜色,256GB,2023-04-29 23:04:29,海***梦,1.0
"外形外观：外形方方正正，直角非常漂亮，颜值绝对在线，外观很好看。
屏幕音效：屏幕好像是LG，清晰度还不错，颜色很正，立体声强悍，非常好听。
拍照效果：拍照非常清晰，据说是用的13Pro的镜头，基础版希望能体验到高端机拍出来的画质，非常棒。
运行速度：6G内存，运行速度没的说，一个字，快。
待机时间：早上充100％拔下来出门，下午6点还有48％，中间玩的也不算少，不过我不玩游戏，整体表现不错，值得购买。
其他特色：特色就是超值吧。",2023-05-01 21:31:14,5.0,2.0,蓝色,128GB,2023-04-29 21:32:19,京***东,2.0
星光色很漂亮，梦幻的感觉，简洁大方的颜色，手机尺寸正合适，握在手里手感很好，看着很上档次，屏幕很清晰，音质也不错，运行内存也够用，充电很快，待机时长充一次电能用一天，目前使用良好！,2023-05-14 22:58:42,5.0,4.0,星光色,128GB,2023-05-13 08:05:28,小***宝,1.0
"苹果14体积小巧玲珑，拿在手里刚刚好，运行流畅。
外形外观：好看。
屏幕音效：不错。
拍照效果：很好。
运行速度：很快。
待机时间：新机子没得说。",2023-05-17 18:38:43,5.0,4.0,紫色,128GB,2023-03-23 14:42:16,旧***忆,55.0
"外形外观：很漂亮很好看，非常喜欢
屏幕音效：很好非常好
拍照效果：拍照挺好的，不错
运行速度：好，很好，非常好
待机时间：还可以，新机还行
其他特色：都挺好的，挺喜欢的，拿到手后很惊艳很漂亮，拍照效果不错，放两张图。",2023-04-19 11:03:59,5.0,2.0,紫色,256GB,2023-03-10 11:47:50,j***g,40.0
"外形外观：致敬经典 这直边外观酷毙了， 裸机手感超好！
屏幕音效：屏幕别样的细腻， 色彩也很棒。
拍照效果：夜景比之前的 老苹果好多了。
运行速度：流畅一笔。
待机时间：略有提升， 斗不过国产一线。
其他特色：云储存图片&hellip;",2023-05-03 11:26:34,5.0,2.0,星光色,128GB,2023-03-04 20:05:48,普***致,60.0
"外形外观：好，一只手刚好握住，非常圆润的感觉
屏幕音效：触控灵敏，手感好，音效好
拍照效果：高清，看起来就舒服，值得拥有",2023-04-23 09:16:20,5.0,2.0,星光色,256GB,2023-04-14 14:15:50,小***志,9.0
很喜欢这款苹果14，颜色也很好看，这款紫色看起来就很高级，手机的尺寸大小刚刚好，6.1英寸，很适合女生用，不会太重，拍照的效果很好，很清晰，出片效果真的是美爆了。,2023-05-10 20:12:14,5.0,4.0,紫色,128GB,2023-05-09 16:50:56,忧***乐,1.0
包装很好，物流很快，苹果手机很好用，外形外观挺好看的，小巧精致，屏幕很清晰，音效也不错，放歌都比较好，拍照效果也不错，图片清晰好看，运行很快，各方面都比较均衡，不错。,2023-05-01 07:34:38,5.0,4.0,星光色,128GB,2023-04-12 08:57:18,b***8,19.0
"外形外观：摄像头好看
屏幕音效：摸着很舒服
拍照效果：不错
运行速度：一如既往的快，流畅
待机时间：目前还是可以的",2023-05-02 16:32:14,5.0,2.0,星光色,128GB,2023-04-22 16:56:28,u***g,10.0
外形外观：白色的手机外观时尚，尺寸大小中规中矩，到手握着也不费力 屏幕音效：屏幕清晰，且不刺眼，6.1寸大小刚刚合适，音效也非常好。,2023-04-23 17:38:50,5.0,2.0,星光色,128GB,2023-04-11 23:37:09,W***5,12.0
"关注很久了，终于等到优惠时候，
外形外观：外观时尚，
屏幕音效：屏幕大很清晰
拍照效果：拍照效果好还能抠图
运行速度：运营速度快，不卡顿",2023-05-08 21:55:22,5.0,4.0,星光色,128GB,2023-05-01 08:54:05,l***g,7.0
"手机用起来真是不错，14重量小，屏幕也够大
屏幕显示也不错?
京东买手机还是很放心的，用起来很是不错。
拍照效果：好
外形外观：喜欢紫色",2023-05-07 19:24:28,5.0,2.0,紫色,128GB,2023-05-01 16:52:06,心***源,6.0
用了才来评价！孩子给买的，银色，干净大气，比我之前用的苹果8稍小一丢丢，尺寸刚好适合我，新手机，电池也耐用，128的容量也够用了，以前的老手机地下室没信号，这个直接5G，信号也好，总的来说非常满意，好评！,2023-05-01 14:28:57,5.0,2.0,星光色,128GB,2023-04-11 10:32:22,j***l,20.0
"外形外观：这个淡紫色实在是太好看了，女朋友超级喜欢；
屏幕音效：XDR的屏幕看起来非常舒服，听音乐音质也非常棒
拍照效果：拍照效果一流
运行速度：运行更不用说，ios系统的优点的超快处理",2023-05-15 14:17:40,5.0,2.0,紫色,128GB,2023-05-13 10:36:40,爱***神,2.0
店里5999一分钱不少，还是京东优惠大，这种大件网上敢买的只有京东了。红色非常漂亮，家人很喜欢，物有所值,2023-05-05 22:29:57,5.0,4.0,红色,128GB,2023-05-01 07:07:00,刘***4,4.0
"外形外观：还是好看
屏幕音效：声音大不发闷
拍照效果：拍照效果也很好
运行速度：手机很快
待机时间：很省电不咋费电",2023-05-01 07:27:02,5.0,4.0,星光色,128GB,2023-04-29 18:01:31,莫***8,2.0
屏幕优秀超清显示，声音悦耳音效超赞，拍照快速效果惊艳，对比之前的手机，色泽光鲜，运行流畅反应灵敏，功耗控制待机长久，大小合适厚薄适宜，握持舒适手感不错，信号优化网速较快，系统强悍功能强大，潮流风范高档享受，京东自营正品保障，货真价实质量可靠，物超所值体验良好，五星好评值得推荐！,2023-05-16 23:17:18,5.0,4.0,蓝色,256GB,2023-05-16 10:39:34,怡***5,0.0
给媳妇买的，手机颜值高，握持手感不错，媳妇很喜欢。手机的流畅度确实很好，试了下拍照，成相效果确实厉害，ip得算法确实厉害。手机续航不错，正常中度使用，可以坚持一天。,2023-04-18 19:10:33,5.0,4.0,星光色,128GB,2023-04-11 11:43:31,j***n,7.0
以此鼓励终于收到我需要的宝贝了，不过这个真的是我最好喜欢，比家里其他牌子的好太多，设计很人性化，方便，功能齐全这款，颜值超高，很喜欢，安装师傅非常敬业专业，时尚的外型，满足不同的需求，门师傅也挺积极的，这款正合适，挺好的，屏幕显示数字清晰，用料厚重有质感，送货快，安装专业，中档和高档效果好,2023-05-10 12:04:17,5.0,0.0,紫色,128GB,2023-05-09 10:46:07,5***0,1.0
"紫色一眼看是那种高级的，女孩子一定会喜欢的颜色，然后系统流畅就不说了，主要是拍照啊，我用了，拍照和拍
视频都是清晰版，会显得人比例很好，然后肤色会拍成稍微一丢丟冷色调的，会比较显白，不会黄。重量确实有一点点重的，用惯普拉斯版手机的会觉得还可以，我没下载游戏，这个手机我是买来拍照拍视频用的，非常nice",2023-05-12 14:21:26,5.0,2.0,紫色,128GB,2023-05-11 14:35:20,S***潼,1.0
"外形外观：太精致了，像是艺术品。
屏幕音效：这个低音绝了。还原原声。
拍照效果：挺不错的。很真实。
运行速度：一级棒。希望价格再亲民一些。
待机时间：还不错。8个小时还是可以的。
其他特色：希望信号再好一些。",2023-04-18 23:46:46,5.0,2.0,星光色,256GB,2023-04-11 12:35:51,h***5,7.0
"外形外观：手握持效果挺好，外观也挺好看的。
屏幕音效：屏幕显示很赞
拍照效果：画质很好，景深效果也好
运行速度：运行速度快",2023-04-25 13:28:17,5.0,4.0,星光色,128GB,2023-04-11 01:23:58,w***2,14.0
配色非常的好看，到货后拆开看很惊喜，这个很高大上，那种习惯真的非常好，东西很满意，给家里婆婆买的。她也很喜欢，功能齐全这款，买的放心，产品质量很好，开机非常快，棒棒棒，用了一段时间才来评价，感觉很不错质量也没毛病，省电整体来说效果很好，很不错，颜色很好看，电子面板的设计，安装师傅没花多久就安装好了，售后很到位,2023-05-10 12:01:59,5.0,0.0,星光色,128GB,2023-05-09 10:47:29,5***0,1.0
手机很精致很漂亮，紫色是淡淡的紫色，好看，屏幕清楚音效好，拍照效果很棒，运行速度快。很满意。在京东上买电子产品很方便，快递很快。,2023-05-06 11:56:47,5.0,2.0,紫色,256GB,2023-04-30 22:53:28,我***瓜,6.0
宝贝收到了，女朋友非常喜欢，体验很流畅丝滑，没有广告，界面很干净，14大小正合适，也不沉，拍照也很高清，推荐入手,2023-04-28 22:17:54,5.0,4.0,紫色,128GB,2023-04-21 00:36:00,土***菲,7.0
这款产品外形设计非常好看，精致优雅，屏幕音效收听清楚，拍照清新自然效果非常不错，运行速度快捷，电板待机时间长差不多是旧手机的两倍，终于可以摆脱充电宝了，值得拥有！,2023-04-19 22:42:43,5.0,2.0,星光色,256GB,2023-04-11 10:04:56,j***4,8.0
从开始用智能手机就一直用的苹果，系统非常流畅，与时俱进的快充非常贴心，去店里看了几款颜色，最终还是选择了蓝色，之前都是买白色，换换口味真香,2023-05-12 14:18:09,5.0,2.0,蓝色,128GB,2023-04-20 13:46:50,S***6,22.0
大小和重量都合适，手持方便，手感非常好！声音好听，拍照清晰，运行速度快，待机时间长，主要是紫色真好看！,2023-04-26 07:10:41,5.0,2.0,紫色,256GB,2023-04-23 18:01:49,u***r,3.0
系统流畅，响应速度快，用起来一如既往的好用。京东直营购买 放心。买了快一个月了没有出现使用问题。充电稳定，充电很快，待机时间长。,2023-04-18 21:10:42,5.0,4.0,蓝色,256GB,2023-03-22 14:33:19,l***t,27.0
"买回来用了一段时间了 , 屏幕顺滑, 很清晰, 第一次用苹果手机, 用起来很方便 , 很好用，外观还不错 , 一般来说用3年也不会很卡，真的超满意的，物有所值",2023-05-11 09:18:36,5.0,4.0,午夜色,128GB,2023-03-29 13:20:59,y***1,43.0
用了一天了，非常不错，目前没有发现任何瑕疵，安卓换苹果也没有任何得不适应，电池很给力，用了一天也不需要充电，晚上还剩40左右,2023-04-30 19:21:21,5.0,2.0,星光色,128GB,2023-04-29 19:40:20,晓***丶,1.0
包装精美，配送速度嘎嘎快，第二天就送货上门，拆开手机肥肠完美，无划痕，未激活，也不是后封机，运行速度流畅，拍照片很好，第一次使用苹果手机，瞬间变成果粉，果然很好用啊。,2023-04-24 21:59:21,5.0,4.0,午夜色,128GB,2023-03-08 11:36:49,j***u,47.0
紫色外观真的很好看，淡淡的紫色很漂亮，又轻又薄，之前买的都是白色的，这次换个颜色，手机屏幕很灵活，运行速度也挺快，拍照也清楚，待机时间也长,2023-04-19 21:24:41,5.0,2.0,紫色,256GB,2023-04-11 01:30:56,荒***锁,8.0
今年早早就来订购了，客服态度特好，家里很多东西都是这个牌子，产品很好看，很漂亮，扛扛的，价格实惠，节电节能，能耗低，操作方便易懂，说实话 真的很满意，这用料一看就很高档，装很到位，我很满意，这个产品很好，大小也合适，终于在这个活动买回家了，质量感人，价格还那么实惠，好卖家真有耐心，很不错！谢谢！好卖家，值得拥有，物品收到挺不错的,2023-05-10 12:00:36,5.0,0.0,星光色,128GB,2023-05-09 11:06:02,5***0,1.0
一直用iPhone，这款比较小巧，刚开始用电池电量一天没问题。照相机像素挺高，拍照很好看，使用流畅，手机速度快，功能齐全。京东送货及时，小哥态度好，非常好的体验。,2023-04-21 22:24:15,5.0,2.0,紫色,128GB,2023-02-24 20:54:09,j***c,56.0
给我妹妹买的，目前用着很流畅，物流很快，这个颜色比想象的好看，摄像清晰，比以前的手机网速快很多，小巧，手感不错,2023-05-06 21:15:00,5.0,4.0,蓝色,128GB,2023-03-12 00:04:49,黑***o,55.0
很好用 拍出来的照片真的很有质感 很喜欢而且电池也很耐用 不玩游戏基本上能满足一天一充 很流畅不会感觉到卡顿,2023-05-12 05:54:40,5.0,2.0,蓝色,128GB,2023-04-29 23:10:15,L***服,13.0
这已经是第三个苹果手机了，还是坚持用苹果手机，确实不卡，操作系统非常流畅。用了很久还是依然流畅，这个是和安卓手机最大的不同。而且苹果手机也可以把之前旧手机的资料还原到新手机，非常棒。,2023-04-29 22:05:01,5.0,4.0,紫色,128GB,2023-04-05 10:29:12,-***咪,24.0
"在京东买真的是正品，昨天凌晨12点买，白天下午五点就到了，真的是正品，输入法打字有点不好打，打一下又不知道打的什么字，太难了，其他的还很好，是正品，是正品，太亮了
外形外观：还可以
屏幕音效：屏幕太亮了
拍照效果：拍照太清楚了
运行速度：运行6g运行太好",2023-05-17 06:36:56,5.0,4.0,星光色,256GB,2023-05-15 23:21:58,t***6,2.0
买回来后，老公就迫不及待的让我用了，我还是等膜和壳回来了后才开始用的，很喜欢，手感也很好，续航时间也很长，这个快充数据线，真是快充，很快就冲好了，原来没有用过快充。,2023-05-12 11:59:19,5.0,2.0,星光色,128GB,2023-04-25 18:14:20,小***8,17.0
快递已经收到了 满满的都是小惊喜包装 高端大气上档次 ，网速特别快 手感也很好 很喜欢哦 ，超大内存,2023-05-11 21:48:55,5.0,4.0,午夜色,128GB,2023-05-09 17:03:57,A***熊,2.0
"外形外观：最最好看的还是紫色

屏幕音效：非常好，拍照优秀
到手商品没有破损
运行速度：
运行速度快，待机时间长。",2023-05-10 23:48:32,5.0,4.0,紫色,128GB,2023-05-09 19:34:01,柚***么,1.0
送给老妈的母亲节礼物。以前她都是捡我淘汰下来的用，就感觉无论如何也理应用个全新的！苹果的外观和性能自是不用多说了，即使配置不是最先进的，它的体验感也一直是最人性化最易上手的，上了年纪的老人也能轻松驾驭。,2023-05-14 08:06:14,5.0,2.0,星光色,128GB,2023-05-13 01:35:08,无***骨,1.0
手机收到了，用了几天后来评论，做工太好了，系统超级流畅，价格比实体店还便宜，正品货，手机电池很经用，一天玩到晚电池还有电,2023-05-03 13:02:34,5.0,2.0,午夜色,128GB,2023-04-27 22:01:19,j***6,6.0
苹果手机，使用起来挺方便的，用习惯了以后就不想换其他的手机了，现在的样子也做的挺好的，很舒服的那种，还有一个是它比较耐摔，真心话,2023-05-16 20:33:36,5.0,2.0,午夜色,128GB,2023-04-30 10:04:51,j***m,16.0
发货速度很快，隔天就到货了，而且包装的很好，手机也没有损坏，这款苹果14用起来非常的流畅，一看就是正品，尺寸大小刚好合适，拿在手里的手感刚刚好，而且电池的续航能力也很强，追剧也没烦恼。,2023-05-10 20:10:13,5.0,4.0,午夜色,128GB,2023-05-09 16:50:56,忧***乐,1.0
Iphone11用了几年了，如果不是因为内存不够都还想继续用，入手14，大小刚刚好，A15运行很流畅，物流速度很快，隔天就拿到手在用了，现在不怕内存不够用了,2023-04-22 17:54:15,5.0,2.0,星光色,256GB,2023-04-21 18:18:04,吖***儿,1.0
收到了货啦，用了一段时间才来评价，手机是买给我的家人的，很不错，是喜欢的颜色，系统很好用，反应也是快，128的内存，对于我们这不打游戏的人来说已经很够用了，物流也很快，第二天就到啦，服务态度也很好额,2023-05-16 13:20:31,5.0,2.0,星光色,128GB,2023-05-04 18:43:02,米***4,12.0
收到了收到了，很满意，很喜欢，而且超级超级划算，这次的活动力度真的好大，很不错，肯定很好用很好用，最关键是这款手机真的超级漂亮,2023-05-13 22:16:35,5.0,4.0,星光色,128GB,2023-05-09 20:03:12,易***i,4.0
淡淡的紫色，很好看，第一次用iOS系统，很丝滑，很流畅，刷视频显示也非常不错，256g内存可以用好久。,2023-05-05 20:40:06,5.0,4.0,紫色,256GB,2023-03-06 22:03:38,庶***贡,60.0
头一天下单第二天到，物流飞快，买的快充套装很划算，拿到手试了一下手感不错，和原来的旧手机放在一起数据就自动传输了，很方便，就是时间有点长，传输了两个小时，总的来说非常满意,2023-04-18 08:34:24,5.0,2.0,紫色,256GB,2023-04-15 18:29:35,6***9,3.0
我建议大家买手机选择苹果手机，我已经买了第9台苹果手机。成熟苹果手机。五星好评，祝京东越来越好！也感谢快递员！,2023-04-21 10:11:42,5.0,2.0,黄色,128GB,2023-03-14 19:50:13,全***法,38.0
商品收到了，商品包装完好无破损，京东自营物流很快，这款苹果手机外观简洁大方，屏幕大小适合，握在手上不费力，音效清晰没有杂音，像素高拍出来的照片清晰，挺好的，会继续关注,2023-05-03 20:05:38,5.0,4.0,星光色,256GB,2023-05-01 00:43:25,林***鸟,2.0
各司其职，分工明确，很满意的购物，到货速度超级快，非常放心非常好，下次还会购买这个品牌，人在外地，家人帮忙签收的，样式美观，好看，大容量 ，智能预约，简单易上手，极力推荐， 款式美观实用，搞活动，价格实惠，价格非常值得，推荐大家来购买，安装很好，还可远程控制，相当不错的选择好多朋友看我用都想买，解答很细心，也很有耐心，12467,2023-05-10 12:05:47,5.0,0.0,紫色,128GB,2023-05-09 10:45:22,5***0,1.0
终于下定决定买了，到手立马拆开了，手感一流，厚重感绝对强，下了很多app，很流畅，一点不卡。视频画面很清晰，很通透，画面感很好！音质以及连接蓝牙的情况下，都比上一代手机有所提高！,2023-05-13 17:44:26,5.0,4.0,红色,128GB,2023-04-12 06:06:45,j***0,31.0
真的太棒了，这个手机太漂亮了，惊艳到了我，无论是手感，还是边框设计，都是远超我的心里预期。运行速度杠杠的，拍照更是强大，超赞。,2023-05-07 22:53:48,5.0,4.0,蓝色,128GB,2023-03-06 16:18:16,蒙***车,62.0
"手机拍出来的效果很好，是一个白色的，以及用上了，物流很快，服务态度很好
屏幕音效：屏幕也很nice，手感不错",2023-05-05 18:56:10,5.0,2.0,星光色,128GB,2023-05-02 12:08:17,崔***好,3.0
材质结实，手感好，物流也快，性价比很高，值得购买好！非常好！质量好，和实体店一样，颜色正，是我喜欢的，用了手机壳包着不怕摔坏,2023-05-17 12:50:48,5.0,4.0,午夜色,128GB,2023-05-09 18:22:35,j***0,8.0
手机收到了，质量很好，外观大气拍照细节非常完美，整体来说真的很不错。性价比很高，下次还会继续光顾！细节非常完美，整体来说真的很不错。性价比很高，下次还会继续光顾！大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！质量非常好，非常满意的一次购物。客服有问必答，非常专业,2023-05-11 20:39:52,5.0,4.0,紫色,128GB,2023-04-29 16:08:51,重***带,12.0
物流很快！异地调货的两天收到的，紫色很好看 不俗气 价格可以 14女孩子用足够了 pro m 又太大 这个刚刚好 ！,2023-05-12 01:20:23,5.0,2.0,紫色,128GB,2023-05-09 21:28:40,不***见,3.0
安全下车，给我弟买的，实物很漂亮，我也特别喜欢，原本我准备买白色的，后来还是感觉黑色好看，耐看，哈哈我等618也买一个。618希望价格降下来给我一个买的机会哈哈,2023-05-09 18:14:52,5.0,4.0,午夜色,256GB,2023-05-02 14:30:36,1***h,7.0
宝贝收到货啦，好开心呀，一看就是自己喜欢的，很中意呢~~使用起来特别方便，效果也特别好，还有细节方便也做的很好，卖家客服很有耐心，只要有问题通通都能解决，在这里要特别感谢一下客服美眉，表扬一下，再接再厉！希望下次再有合作，喜欢的朋友们不要错过啦！,2023-05-16 09:14:41,5.0,2.0,星光色,128GB,2023-05-09 18:51:57,陪***丶,7.0
"黑灰色外观，非常大气，质量好，颜值超高，外观大气，服务也非常好，物流很快，之前同事推荐的，操控非常傻瓜，价格合适，配送也很周到啊啊啊，趁着正好有活动就买了，购物服务确实很到位，东西不错，发货迅速，店家很大方，负责任，欢的不要犹豫啊宝贝心仪很久了，赚了赚了，质量超级好,与店家描述的一致，性价比高，质量好，已经查收了，谢谢啦",2023-05-10 12:03:07,5.0,0.0,星光色,128GB,2023-05-09 10:46:49,5***0,1.0
在京东买得第N个手机了，质量服务保障好，快递也快，售后服务也很好。儿子的手机丢了，又买一个新的，这现在的人心啊，素质可真差，看着他捡了直接关机也不还。,2023-05-07 23:25:43,5.0,2.0,蓝色,128GB,2023-05-07 00:48:34,H***y,0.0
手机是上午下的单，傍晚就拿到手了，京东的物流非常的给力.苹果手机，真心不错，运行速度也很快，外观也很好看，拍照的效果也是杠杠的。一如既往的喜欢,2023-05-17 18:18:27,5.0,2.0,星光色,256GB,2023-05-17 10:15:40,胡***祖,0.0
我觉得吧相当耐斯，手机款式还有手感都非常不错，想上手的朋友可以直接上手不用考虑，拍照当面也是没得说，真的很好看,2023-05-09 23:05:19,5.0,2.0,蓝色,256GB,2023-04-22 13:03:11,j***w,17.0
苹果手机用了，以后就用不来安卓的系统了，还是觉得苹果比较好用，比较适合自己，等不到最新的了，先买了，这个还是很满意的，,2023-05-13 00:08:26,5.0,2.0,午夜色,256GB,2023-05-02 10:32:58,9***Y,11.0
苹果14手机就是香，速度非常快，玩任何游戏都不带一点卡，屏幕分辨率也很高，拍照真的好看，电池续航能力非常强，发货也是京东物流，送货很快！,2023-05-01 16:35:56,5.0,2.0,紫色,128GB,2023-04-30 14:31:39,j***e,1.0
当下单当天到，紫色绝绝子，运送快，?很流畅，拍照像素也高，就是啥没得送，就裸机＋个数据线，自营店买的放心，不错,2023-05-01 23:25:13,5.0,2.0,紫色,256GB,2023-04-30 08:57:23,j***a,1.0
一直给妈妈买iPhone，这次更新了14，她很喜欢。苹果手机对老年人都友好，没有那么多乱七八糟的东西，不用担心莫名其妙扣钱。,2023-05-08 00:23:32,5.0,2.0,星光色,256GB,2023-05-04 11:25:34,嫑***王,4.0
之前手机有点软件故障寄回维修了，顺便换了新款。体验下来还是很不错的，顺滑度，拍照效果都有提升，手感也保持之前的水准。,2023-04-22 10:27:28,5.0,2.0,紫色,128GB,2023-03-04 18:25:58,j***c,49.0
"外形外观：苹果的外观造型是我一直以来用的比较喜欢的！
拍照效果：绝对满足大部分的使用要求！
运行速度：苹果手机的运行速度是非常让人放心的！",2023-04-18 22:19:55,5.0,2.0,午夜色,128GB,2023-03-30 19:52:35,j***g,19.0
非常棒的购物体验，京东物流非常快，隔日达太开心了，用了这么久没有卡顿没有任何其他问题，手机很丝滑，非常好，白色也很好配手机壳，各种搭配都好看。,2023-04-28 22:37:00,5.0,2.0,星光色,256GB,2023-02-25 10:45:33,y***i,62.0
"拿到手用了一段时间，重量真的很轻，质量不错,与卖家店铺描述的基本一致, 没什么问题，性价比也挺高的，在同等的价位里是很划算的，而且卖家发货速 度也快,包装的非常仔细、严实,物流公司运送速度也挺快的,可以说挺满意的一次购物体验吧,",2023-04-20 10:41:42,5.0,4.0,星光色,256GB,2023-04-15 13:10:05,j***c,5.0
非常不错，外观完美无瑕疵，手机是全新正品，京东自营还是有保障的，趁着活动+9元还可以得到一个原装快充头，非常不错！用了几天，苹果的系统的没得说，大家也都明白！,2023-04-20 11:12:41,5.0,4.0,红色,128GB,2023-04-17 21:11:31,温***_,3.0
手机真的很不错，星光色超级好看，买的高配的，感觉手感不错，运行速度也很快，非常喜欢这个手机，下一部手机还要在这买。,2023-05-10 20:38:23,5.0,4.0,星光色,512GB,2023-04-29 22:38:52,j***e,11.0
物流快，比直营门店便宜不少。建议同时购买一套充电器，磁吸充电很方便。手机壳、膜也建议配一套。搭配使用。,2023-05-08 18:53:47,5.0,2.0,午夜色,256GB,2023-05-05 22:01:50,u***t,3.0
很精致的14颜值也很高，之前送了对象，一款13，现在送一款14，然后13的话，体验感还是挺不错的，各方面颜值都可以！很nice,2023-04-22 13:18:29,5.0,4.0,星光色,128GB,2023-03-02 16:58:36,韩***婉,51.0
手机非常好用，还是14流畅，一直都是用苹果手机，手机电池可以保一天不充电，真的好，非常流畅！！是正品！,2023-05-11 22:07:22,5.0,2.0,紫色,128GB,2023-04-28 17:51:33,是***依,13.0
包装是完整的，速度很快，晚上下的单早上11点就收到了，送人的还未拆，拆了再来追评。相信JD旗舰店的品质。,2023-04-18 11:09:05,5.0,2.0,红色,256GB,2023-04-17 17:27:25,j***0,1.0
买手机一直在京东，自营店铺优惠活动多，价格很有吸引力，手机外观没的说，非常完美，显示效果也很细腻，色彩很真实，运行速度快的起飞，赞????,2023-04-24 22:15:26,5.0,2.0,星光色,128GB,2023-03-04 21:57:42,远***明,51.0
京东物流速度很快，很方便使用，体验很好，快递小哥送货上门，很快，很好，效果很不错，还会推荐给朋友使用。一直相信京东的品质，京东仓储全国布局，在哪里购买都能第一时间送货上门！,2023-05-08 14:55:54,5.0,4.0,星光色,128GB,2023-04-11 16:05:44,我***圆,27.0
一直都是用的苹果手机，京东买的也放心，是正品，京东快递又快又好，包装完好无损，非常喜欢，外观很喜欢，星光色yyds，很喜欢,2023-04-25 22:05:32,5.0,2.0,星光色,256GB,2023-03-08 23:34:23,u***q,48.0
电池也是不耐用 其他还好,2023-01-04 20:22:46,3.0,2.0,紫色,256GB,2023-01-01 10:33:30,哈***8,3.0
"收到了很满意 。
京东速度超级快 。
五月的第2天就到了 。
带着我的新手机吃喝玩乐 。
拍照打卡 。
很不错 。
像素可以 。待机也可以 。",2023-05-04 14:28:23,5.0,2.0,星光色,256GB,2023-04-30 22:25:11,7***-,4.0
iPhone 手机好用，京东速度很快，第二天上午就到，手机无磕碰，包装完美，运行速度流畅，比安卓手机好用。很完美的手机。,2023-04-24 21:56:38,5.0,4.0,午夜色,128GB,2023-03-07 12:09:21,j***u,48.0
从11转过来的  相比11的确轻了一些  感觉11更有手感一些  但是这个颜值也还是很高的  紫色很温柔  非常适合女生,2023-05-07 11:03:42,5.0,2.0,紫色,256GB,2023-04-11 00:06:45,晴***_,26.0
苹果手机绝对是绝绝子，一直使用的机型，外观洋气，屏幕新颖，拍照效果很好，运行速度很快；大品牌值得信赖。,2023-05-13 21:02:00,5.0,2.0,紫色,128GB,2023-04-12 11:41:09,w***9,31.0
苹果手机质量不错，细节、品质、做工都非常好，最重要的是系统流畅，不卡顿。京东发货贼快，快递也给力，棒棒哒~???,2023-04-21 21:05:24,5.0,2.0,紫色,256GB,2023-03-20 21:12:23,g***6,32.0
"第一次在京东自营买苹果手机，很流畅，灰紫色很好看。包装壳到官网查询序列号，是真品
屏幕音效：音效不错",2023-05-15 23:01:34,5.0,2.0,紫色,256GB,2023-05-13 00:40:17,尛***哥,2.0
手机超级好看，白色的，拿在手上很轻盈，特别适合女生，买给同事的，同事很喜欢，这个手机简直是颜值的代表，优秀，给京东点赞！,2023-05-14 16:02:23,5.0,4.0,星光色,128GB,2023-05-13 13:41:38,韩***攀,1.0
送货上门真的是屡试不爽，在家等着就可以拿到心仪的手机啦，真不错，刚用了是不是都有发热的表现，客服很耐心的帮着解决，实际啥也没干，是手机都会有发热状态的，心心念念想着换新手机，终于下单了，拿到手的那一刻，真开心?,2023-05-07 10:15:04,5.0,2.0,午夜色,128GB,2023-05-05 15:16:24,G***-,2.0
我是在妇女节的时候买的，送给我老婆用。已经体验了这么久了，性能各方面的完全可以满足日常使用，尤其是摄像头拍照很清晰。,2023-04-28 07:11:27,5.0,4.0,蓝色,128GB,2023-03-07 22:22:25,鬼***8,52.0
给家里叔叔买的手机，帮他配齐手机壳，钢化膜，充电头这些手机必须配件，他应该会非常开心！颜色也是他自己挑的星光色??！！！,2023-05-03 20:20:50,5.0,2.0,星光色,128GB,2023-04-30 00:28:06,r***0,3.0
